src_id,tag_id
特发性滴状色素减少症,药物治疗
肺癌,手术治疗
气瘿,药物治疗
副牛痘,药物治疗
髌骨不稳定,康复治疗
腹膜后感染与脓肿,药物治疗
唇裂,康复治疗
败血症肾损害,支持性治疗
巨乳头性结膜炎,药物治疗
胸壁软组织损伤,手术治疗
外阴恶性横纹肌样瘤,支持性治疗
非哺乳期乳晕部瘘管,药物治疗
牙痈,支持性治疗
横结肠扭转,手术治疗
血小板型假性血管性血友病,药物治疗
月经性哮喘,药物治疗
外阴纤维瘤,药物治疗
倾倒综合征,药物治疗
小儿尿感,支持性治疗
妊娠合并肠梗阻,支持性治疗
门静脉血栓形成,康复治疗
肿瘤性心包炎,药物治疗
风痹,药物治疗
脊髓栓系综合征,手术治疗
敌鼠中毒,药物治疗
蝶骨脑膜瘤的眼眶病变,康复治疗
口腔颌面部毛细管型淋巴管瘤,支持治疗
泡性角结膜炎,药物治疗
肝脏局灶性结节性增生,药物治疗
肢端肥大症性心肌病,药物治疗
神经内分泌肿瘤,药物治疗
麻风病,对症治疗
炎症性肠道疾病及其伴发的葡萄膜炎,支持性治疗
颅骨骨髓炎,手术治疗
胎盘部分残留,支持性治疗
小儿再发性呕吐,病因治疗
眼球内陷,药物治疗
急性减压性骨坏死,康复治疗
小儿丁型病毒性肝炎,康复治疗
酒精性肝炎,药物治疗
小儿播散性血管内凝血,对症治疗
慢性化脓性鼻窦炎,支持性治疗
心理疾病,药物为辅
蝶骨脑膜瘤的眼眶病变,药物治疗
小儿急进性肾小球肾炎,药物治疗
眼眶血管外皮瘤,手术治疗
弓形虫病,支持性治疗
脑肺吸虫病,药物治疗
角膜葡萄肿,药物治疗
高锰酸钾中毒,药物治疗
非溃疡消化不良,心理治疗
肝瘟,药物治疗
面部脓皮病,药物治疗
阳虚发热,支持性治疗
急性阿米巴痢疾,支持性治疗
主动脉瓣膜部狭窄,手术治疗
毛发囊肿,药物治疗
乳腺导管扩张症,手术治疗
颅内脊索瘤,手术治疗
贫血,支持性治疗
子宫颈平滑肌瘤,支持性治疗
羊膜带综合征,支持性治疗
C5功能不全综合征,中医治疗
副乳乳腺癌,支持性治疗
胸壁皮下气肿,手术治疗
牙斑,有效刷牙，洁治
贫血,药物治疗
小儿贾第虫病,支持性治疗
白秃疮,药物治疗
截瘫,心理治疗
腹外疝,支持性治疗
老年人慢性疾病性贫血,支持性治疗
胸壁深部软组织感染,支持性治疗
宫外孕,支持性治疗
蛰伏脂瘤,手术治疗
皮肤松垂,支持性治疗
面肌瘫痪,康复治疗
男子乳腺发育,药物治疗
无痛性心肌梗死,支持性治疗
痴呆综合征,支持性治疗
发疹性毳毛囊肿,支持性治疗
急性播散性脑脊髓炎,康复治疗
多形性脂肪瘤,药物治疗
脆甲症,支持性治疗
老年人运动神经元病,康复治疗
白血病,药物治疗
产科播散性血管内凝血,药物治疗
视网膜炎,支持性治疗
脾良性肿瘤,康复治疗
新生儿肛门和直肠畸形,手术治疗
白内障,支持性治疗
甲亢,药物治疗
副牛痘,支持治疗
髋臼骨折,康复治疗
胰岛素抵抗与代谢综合征,支持性治疗
胸痹,药物治疗
原发性纤维蛋白溶解症,支持性治疗
脊椎结核,支持性治疗
嗜铬细胞瘤,康复治疗
慢性化脓性腮腺炎,药物治疗
偏沮,药物治疗
神经衰弱,药物治疗
外阴疣状黄瘤,支持性治疗
胆囊平滑肌肉瘤,支持性治疗
老年人细菌性脑膜炎,支持性治疗
胃梅毒,支持性治疗
先天性肝内胆管囊状扩张症,药物治疗
脊髓小脑变性症,康复治疗
前列腺癌,药物治疗
痛性肥胖病,药物治疗
颅裂,康复治疗
三尖瓣关闭不全,药物治疗
睥翻粘睑,支持治疗
先天性肛门直肠畸形,支持性治疗
胆管炎,药物治疗
无机碱皮肤损伤,药物治疗
胸腺瘤,手术治疗
老年人低钙血症,药物治疗
肩-手综合征,药物治疗
小儿苯丙酮尿症,支持治疗
原发免疫性疾病相关的淋巴增殖性疾病,支持性治疗
小儿颅面骨畸形综合征,支持治疗
子宫切除术后会阴疝,支持性治疗
盲襻综合征,病因治疗
小儿精神发育迟缓,康复训练治疗
小儿维生素E缺乏病,药物治疗
应激反应及适应障碍,支持性治疗
低血压,支持性治疗
气秘,药物治疗
咽扁桃体肥大,药物治疗
肠系膜裂孔疝,手术治疗
老年人慢性粒细胞白血病,手术治疗
短膜壳绦虫病,支持性治疗
眼球内炎,药物治疗
妊娠合并急性膀胱炎,支持性治疗
萎缩性毛周角化病,支持性治疗
毛根鞘癌,支持性治疗
甲氨蝶呤相关的淋巴增殖性疾病,康复治疗
奎宁中毒,药物治疗
结节性甲状腺肿,药物治疗
乳痈,支持性治疗
小儿支气管肺发育不全,支持性治疗
维生素E缺乏病,支持性治疗
真菌性皮肤病,药物治疗
念珠菌性包皮龟头炎,对症治疗
闭合性脊髓损伤,支持性治疗
软组织损伤,康复治疗
支气管腺瘤,支持性治疗
慢性肾上腺皮质功能减退症,药物治疗
急性全自主神经失调症,中医治疗
小儿结节性脂膜炎,药物治疗
佩吉特病样网状细胞增生症,药物治疗
家族性地中海热,药物治疗
肘关节骨化肌炎,药物治疗
指疔,支持性治疗
小肠腺瘤,手术治疗
进行性脂肪营养不良,支持性治疗
表皮葡萄球菌肺炎,药物治疗
婴儿指趾纤维瘤病,支持性治疗
羊膜带综合征,手术治疗
肺气虚,支持性治疗
创伤性鼻中隔穿孔,药物治疗
躯体形式障碍,药物治疗
大隐静脉曲张,支持性治疗
髂腹股沟神经干痛,支持性治疗
下腔静脉后输尿管,康复治疗
成人斯蒂尔病,药物治疗
风湿性心脏病,药物治疗
须癣,药物治疗
幼年性黄色肉芽肿,支持性治疗
脓疱病,康复治疗
三焦咳,支持性治疗
妊娠舞蹈病,药物治疗
表皮内嗜中性IgA皮肤病,支持治疗
恶性血管内皮细胞瘤,药物治疗
葡萄球菌性食物中毒,支持性治疗
小儿发育性角回综合征,康复治疗
小儿低心排出量综合征,支持治疗
腭裂,康复治疗
十字韧带损伤,手术治疗
重舌,中医治疗
完全性大动脉错位,药物治疗
外阴急性蜂窝组织炎,药物治疗
阴道嗜血杆菌性阴道炎,支持性治疗
梨状肌综合征,支持性治疗
小儿黏多糖贮积病Ⅳ型,手术治疗
先天性膝关节脱位,康复治疗
变异型心绞痛,药物治疗
寰枢关节脱位,康复治疗
小儿结膜吸吮线虫病,支持性治疗
老年人糖尿病乳酸性中毒,康复治疗
弓形体病性巩膜炎,支持性治疗
桡骨、尺骨茎突骨折,康复治疗
妊娠合并重症肌无力,药物治疗
中心性浆液性脉络膜视网膜病变,支持性治疗
老年人胃癌,药物治疗
糖尿病,支持性治疗
幼年型类风湿性关节炎,康复治疗
维生素B6依赖综合征,支持性治疗
小儿心面综合征,手术治疗
杀虫脒中毒,药物治疗
急性坏死出血性脑脊髓炎,支持治疗
苔藓样念珠状疹,物理治疗
颅底凹陷症,药物治疗
发作性睡病,支持性治疗
新生儿溶血病,支持性治疗
膀胱上内疝,药物治疗
慢性中耳炎,药物治疗
骨髓纤维化,支持性治疗
马蹄形肾,药物治疗
类鼻疽,支持性治疗
睾丸鞘膜积液,手术治疗
线粒体脑肌病,药物治疗
盲肠阿米巴肉芽肿,药物治疗
骨母细胞瘤,支持性治疗
颈肋畸形,手术治疗
骨缺损,康复治疗
颞骨和下颔骨关节异常,康复治疗
经行泄水,药物治疗
妊娠合并重症肌无力,支持性治疗
低增生性急性白血病,药物治疗
失眠,支持性治疗
颅内低压综合征,药物治疗
糖尿病足,康复治疗
肾异位血管及副血管,支持性治疗
甲型肝炎,支持性治疗
特发性阻塞性细支气管炎伴机化性肺炎,药物治疗
眼眶骨纤维异常增殖症,手术治疗
心脏瓣膜关闭不全,药物治疗
原发性皮肤结核综合征,支持性治疗
鞭虫病,药物治疗
接触性荨麻疹,药物治疗
珠蛋白生成障碍性贫血视网膜病变,药物治疗
西伯利亚立克次体斑疹热,支持性治疗
小儿继发性免疫缺陷病,药物治疗
慢性咳嗽,支持性治疗
小儿支原体肺炎,对症治疗
胃柿石,手术治疗
小儿衣原体肺炎,药物治疗
咽部狼疮,药物治疗
血管炎性周围神经病,药物治疗
铅中毒,康复治疗
化脓性颅骨骨髓炎,康复治疗
解脲支原体感染,支持治疗
六瘤,药物治疗
脱发,支持治疗
胃恶性淋巴瘤,支持性治疗
放射性口炎,康复治疗
放射性食管炎,药物治疗
睾丸畸形,手术治疗
小儿尿路梗阻,药物治疗
黑癣,药物治疗
先天性主动脉瓣下狭窄,支持性治疗
尺骨上1/3骨折合并桡骨头脱位,支持性治疗
锥体外系损害,药物治疗
颌下间隙感染,支持治疗
韦尼克脑病,药物治疗
雷凡斯坦综合征,康复治疗
法洛四联症,药物治疗
腹膜后感染与脓肿,手术治疗
小儿面部红斑侏儒综合征,药物治疗
外伤性乳房血肿,手术治疗
佩梅病,药物治疗
甲良性肿瘤,支持性治疗
原发性巨球蛋白血症,药物治疗
哮喘性肺嗜酸粒细胞浸润症,糖皮质激素治疗
口咽良性肿瘤,支持治疗
甲氨蝶呤相关的淋巴增殖性疾病,支持治疗
附睾炎,药物治疗
纤维瘤病,手术治疗
小儿高热,药物治疗
婴儿成神经细胞瘤,药物治疗
结核性巩膜炎,支持性治疗
外痔,手术治疗
锌及其化合物引起的皮肤病,药物治疗
后天性视网膜劈裂,药物治疗
毛细血管瘤,支持性治疗
海绵状淋巴管瘤,支持性治疗
原发性心脏肿瘤,手术治疗
小儿单纯肺动脉口狭窄,手术治疗
疱疹样脓疱病,支持治疗
胃肠道外瘘,手术治疗
颈部淋巴结转移癌,支持性治疗
锌及其化合物引起的皮肤病,支持性治疗
慢性脓胸,手术治疗
跟腱炎,手术治疗
高血压眼病,药物治疗
阴囊损伤,手术治疗
小肠结肠炎耶尔森菌肺炎,药物治疗
过度通气综合征,支持性治疗
左前分支传导阻滞,支持性治疗
肥大性骨关节病,药物治疗
实体肿瘤的肾脏损害,手术治疗
性高潮障碍,心理治疗
非冻结性冷伤,支持性治疗
抗活化的蛋白C症,药物治疗
小儿醛固酮过多症,支持治疗
闭合性脊髓损伤,康复治疗
格子状角膜营养不良,药物治疗
消散延迟性肺炎,药物治疗
睡眠障碍,支持性治疗
小儿迪格奥尔格综合征,对症治疗
老年人结肠息肉,手术治疗
卵巢性不孕,手术治疗
基底核钙化症,康复治疗
呼吸性细支气管炎间质肺病,药物治疗
纤维肌痛综合症,药物治疗
乳腺结核,支持性治疗
颅内低压性头痛,康复治疗
小儿脑瘫,手术治疗
耳部恶性肿瘤,支持性治疗
骨不连,康复治疗
神经纤维肉瘤,支持性治疗
副神经损伤与卡压,药物治疗
记忆障碍,药物治疗
肾病综合征,康复治疗
酒精伴发的精神障碍,心理治疗
结肠脂肪瘤,药物治疗
铅中毒引起的溶血性贫血,药物治疗
Milk-Alkali综合征,药物治疗
流感嗜血杆菌感染,支持治疗
先天性无虹膜,药物治疗
跟腱后滑囊炎,药物治疗
新生儿Wilson-Mikity综合征,药物治疗
X联锁鱼鳞病,支持性治疗
膀胱移行细胞癌,支持性治疗
乳腺肿瘤,药物治疗
原发性腹膜后肿瘤,放射治疗
黄韧带骨化症,支持性治疗
副流行性感冒,药物治疗
特发性室性心动过速,支持性治疗
原发性卵巢类癌综合征,支持性治疗
纹状体黑质变性,康复治疗
成人肥大性幽门狭窄,支持性治疗
肺栓塞和肺梗死,支持性治疗
脑积水,药物治疗
莱姆病,药物治疗
眼眶转移性肿瘤,药物治疗
垂体前叶机能减退症,病因治疗
动脉硬化,介入治疗
先天性短食管,支持性治疗
老年人多器官功能衰竭,药物治疗
眼类肉瘤病,药物治疗
失荣,手术治疗
肺不发育或发育不全,手术治疗
小儿出血性疾病,支持治疗
哨兵痔,康复治疗
老年人原发性血小板增多症,支持性治疗
多汗症,药物治疗
妊娠合并偏头痛,康复治疗
β受体亢进症,支持性治疗
窦性心律失常,药物治疗
脉络膜骨瘤,支持性治疗
联合免疫缺陷病,支持性治疗
小儿片吸虫病,支持治疗
叶酸缺乏神经病,药物治疗
小儿慢性大疱性疾病,药物治疗
进行性核上性麻痹,支持性治疗
瘫痪,手术治疗
著痹,中医治疗
非结核性分枝杆菌关节炎,中医治疗
先天性泌尿系畸形,手术治疗
肠扭转,康复治疗
多形红斑,药物治疗
老年人阵发性室上性心动过速,药物治疗
老年人肾病综合征,药物治疗
复发性腹股沟疝,支持性治疗
急性阿米巴痢疾,药物治疗
结节病,药物治疗
唇病,支持性治疗
聤耳,支持性治疗
小儿急性呼吸窘迫综合征,支持性治疗
脉络膜炎,支持性治疗
过敏性皮肤病,支持性治疗
肝脓肿,支持性治疗
外阴丹毒,中医治疗
肠道病毒71型感染,支持性治疗
急性特发性心包炎,药物治疗
神经性肌强直,药物治疗
气痢,康复治疗
膀胱尿道异物,手术治疗
脱疽,支持性治疗
新生儿泌尿系统感染,支持性治疗
羊水栓塞,药物治疗
并发症白内障,药物治疗
黑色丘疹性皮肤病,药物治疗
甲亢性心脏病,手术治疗
原发性高血压,支持性治疗
脾梗死,对症治疗
乳腺病,支持性治疗
免疫缺陷者肺炎,药物治疗
空气栓塞,药物治疗
慢性心功能不全,药物治疗
有机磷农药中毒,药物治疗
出血性输卵管炎,支持性治疗
气胀,中医治疗
儿童学习能力障碍,药物治疗
节段性透明性血管炎,支持性治疗
异尖线虫病,药物治疗
中暑衰竭,及时补充血容量及对症支持治疗
急性结石性胆囊炎,手术治疗
儿童孤独症,中医治疗
十二指肠外瘘,药物治疗
结肠粪性穿孔,支持性治疗
疣状肢端角化病,药物治疗
指甲-髌骨综合征,手术治疗等
慢性单纯外伤性腰腿痛,支持性治疗
咬肌间隙感染,支持性治疗
新生儿胆红素脑病,药物治疗
小腿动脉损伤,支持性治疗
乙状结肠造口旁沟疝,手术治疗
宫颈疾病,药物治疗
纹状体黑质变性,支持性治疗
老年人间质性肺炎,中医治疗
胰腺脑病综合征,药物治疗
血小板减少症,支持性治疗
心肾不交,支持性治疗
Barrett食管,康复治疗
颈肩痛,康复治疗
皮肤松垂,手术治疗
物理性变应性,支持性治疗
桡骨干骨折,康复治疗
格林－巴利综合征,对症治疗
暴发性肝衰竭,药物治疗
子嗽,心理治疗
结核性膀胱挛缩,药物治疗
胫后神经痛,手术治疗
致死性肝内胆汁淤积综合征,对症治疗
先天性肠闭锁与狭窄,康复治疗
高原病,支持性治疗
原发性限局性皮肤淀粉样变,中医治疗
神经性皮炎,支持性治疗
变应性口炎,康复治疗
结膜炎,药物治疗
心包炎,支持性治疗
眼眶脂肪肉瘤,手术治疗
皮脂腺癌,手术治疗
志贺菌病,对症治疗
嗜酸细胞增多性非变态反应性鼻炎,药物治疗
转移性皮肤钙化病,支持性治疗
鱼鳞病,药物治疗
老年人肥胖症,支持性治疗
母儿ABO血型不合,支持性治疗
女子梦交,心理治疗
自律性房性心动过速,支持性治疗
小儿再生障碍性贫血,药物治疗
蚕蚀性角膜溃疡,支持性治疗，必要时角膜移植手术
腹膜炎,药物治疗
鞍结节脑膜瘤,药物治疗
咳嗽性哮喘,支持性治疗
肾移植,药物治疗
急性出血性坏死性小肠炎,药物治疗
多发性内分泌腺瘤Ⅱ型,药物治疗
妊娠合并急性胰腺炎,药物治疗
内脏动脉慢性闭塞,手术治疗
早产儿贫血,药物治疗
永存动脉干,手术治疗
小儿急性肾小球肾炎,药物治疗
赤丝虬脉,支持性治疗
视神经萎缩,对症治疗
脊柱疾病,康复治疗
肘关节骨化肌炎,支持性治疗
石膏综合征,药物治疗
小儿病毒相关吞噬血细胞综合征,支持治疗
视网膜下新生血管膜,支持性治疗
肛乳头炎,支持性治疗
干槽症,支持性治疗
气性坏疽病,康复治疗
巨人症,药物治疗
桡骨茎突部狭窄性腱鞘炎,支持性治疗
非甾体类抗炎药物性肾病,支持性治疗
脑脓肿,药物抗菌治疗，连续的影像学检查，外科手段的综合治疗
妊娠合并肠梗阻,手术治疗
急性及亚急性脑内血肿,康复治疗
肌阵挛性小脑协调障碍,康复治疗
髌股关节疼痛,支持性治疗
结核性葡萄膜炎,药物治疗
灰指甲,药物治疗
肺动静脉瘤,支持性治疗
脊柱脊髓伤,药物治疗
肝豆状核变性,中医治疗
隐孢子虫病,药物治疗
增殖体肥大,药物治疗
血管内大B细胞淋巴瘤,药物治疗
外阴佩吉特病,药物治疗
老年人白细胞减少症和粒细胞缺乏症,康复治疗
血栓形成,支持性治疗
阴道子宫内膜间质肉瘤,手术治疗
肉芽肿性唇炎,支持性治疗
筋膜间隔区综合征,对症治疗
游走脾,药物治疗
视网膜中央动脉阻塞,对症治疗
周期性动眼神经麻痹,药物治疗
月经周期性精神病,支持性治疗
鳃裂瘘管,手术治疗
弯曲菌性肠炎,支持性治疗
腮腺混合瘤,药物治疗
老年挛缩,心理治疗
肠梗阻,药物治疗
腋臭,药物治疗
骶髂关节扭伤或半脱位,对症治疗
进行性面偏侧萎缩症,无有效治疗方法
疰夏,药物治疗
酒精性肝硬化,对症治疗
外痔,支持性治疗
水蛭咬伤,支持治疗
原发性急性闭角型青光眼,支持性治疗
下丘脑多汗症,药物治疗
老年人缺铁性贫血,支持性治疗
痉挛性斜颈,药物治疗
胰腺囊肿,手术治疗
热汗,支持治疗
虹膜色素痣,药物治疗
类癌,营养支持治疗
小儿铅中毒,药物治疗
头风病,中医治疗
免疫缺陷性肺炎,支持性治疗
短骨骨干结核,康复治疗
老年人结肠憩室,手术治疗
水疱性远端指炎,药物治疗
眼外伤,药物治疗
急性间歇性卟啉病,药物治疗
埃布斯坦综合征,支持性治疗
结肠平滑肌瘤,手术治疗
柏-查综合征,介入治疗、肝移植治疗、药物治疗
血毒,支持性治疗
胰胆汁综合征,手术治疗
脊椎外伤,康复治疗
膝内翻,康复治疗
老年人肝性脑病,对症治疗
