src_id,tag_id
脊髓灰质炎,腹痛
眼眶神经鞘瘤,眼球突出
环咽肌失弛缓症,吞咽困难
口腔癌,牙龈痛
小儿水杨酸盐类中毒,耳鸣
女性性早熟,抽搐
汞中毒,腹痛
淋菌性肛门直肠炎,腹痛
松节油皮炎,排尿障碍
膝关节损伤,膝关节疼痛
子宫破裂,血压下降
脑膜癌病,导水管周围受损
彼得异常,眼压升高
侧脑室肿瘤,感觉障碍
胸导管损伤,脱水
疰夏,嗜睡
昏迷,颅内出血
肠白塞病,嗳气
Creutzfeldt-Jakob病,进行性痴呆
金黄色葡萄球菌脑膜炎,畏寒
造口旁疝,腹痛
小儿腺病毒性肺炎,喘息
暗色丝孢霉病,黑斑
化脓性指头炎,恶寒
小儿遗传性共济失调,视力障碍
精囊恶性肿瘤,里急后重
小儿胃结块症,肠道功能紊乱
水痘-带状疱疹性葡萄膜炎,视神经萎缩
心尖肥厚型心肌病,头晕
颞叶癫痫,人格解体
隐性脊柱裂,截瘫
对乙酰氨基酚中毒,厌食
高原适应不全症,呼吸困难
斯特奇-韦伯综合征,偏盲
红斑狼疮,肌痛
寻常狼疮,乏力
转移性肝癌,乏力
后发性白内障,出血倾向
急性盆腔炎,脓肿
急性胆囊炎,右背部痛
骨癌,体重减轻
早期复极综合征,胸痛
前列腺异位,衣玉品
静脉曲张,静脉曲张性溃疡
甲状腺功能减退性心肌病,心音低钝
急性泪腺炎,衣玉品
老年痴呆,共济失调
母儿血型不合溶血病,母婴ABO血型不合
输入袢综合征,上腹部疼痛
痢疾,腹痛
阿米巴肝脓肿,低热消疲
混合型脑瘫,日常生活能力减...
汗疱症,手足多汗
其他沙门菌感染,腹痛
视网膜下新生血管膜,中心暗点以及屈...
母儿ABO血型不合,重度黄疸
复发性无菌性脑膜炎,抽搐
老年人非霍奇金恶性淋巴肿瘤,斑丘疹
CM1神经节苷脂贮积症,抽风
结膜干燥症,结膜干燥斑
心脑血管疾病,意识障碍
角化棘皮瘤,新月状溶骨性缺损
阴茎头包皮炎,尿道烧灼感
脚气病,便秘
颅骨骨瘤,囊肿
老年人间质性肺炎,肺弥散功能障碍
老年人霍奇金淋巴瘤,间歇热
缺血性脑卒中,血管畸形
颈肋,手下垂时皮肤呈灰蓝色
丹毒丝菌病,丹毒
蓖麻子中毒,无尿
巩膜炎,早晨上下眼睑粘连
夸赛纳森林病,呕吐
小儿脑水肿与颅内高压综合征,发绀
腹水,肝脾肿大
老年癌症病人的急性感染,泌尿系感染
输卵管结核,消瘦
直肠损伤,直肠危象
腹型偏头痛综合征,牵涉性头痛
药物性哮喘,咳嗽
慢性肺源性心脏病,端坐呼吸
胃窦炎,烧心
白喉,鼻塞
衣原体淋巴肉芽肿,进行性肉芽性溃疡坏死
尿道狭窄,排尿障碍
老年人脊髓压迫症,上行性皮肤麻木
肠病性肢皮炎综合征,食欲不振
小儿急性胃炎,恶心
虹膜角膜内皮综合征,眼压升高
肝热病,纳差
单纯性牙周炎,淋巴结肿大
夜间哮喘,喘息
丝状角膜病变,角膜灼伤刮伤
急性动脉栓塞,电机械分离现象
儿童腹痛,放射性疼痛
心脏病,小指不明原因痛
妊娠合并心房间隔缺损,心律失常
胃纳呆滞,呆滞
气单胞菌肺炎,腹痛
锁骨下动脉-腋动脉瘤,震颤
子宫平滑肌肉瘤,腹部肿块
荨麻疹型药疹,剧痒
骨硬化病,眼球震颤
乳房缺少症,青春期胸部发育缓慢
炭疽病,腹膜炎
妊娠合并尿石症,钝痛
弥漫型间皮瘤,胸壁塌陷
张力性气胸,发绀
新生儿硬肿症,呼吸困难
小儿晚发性维生素K缺乏病,颅内高压
急性腹泻,休克
类丹毒,盘状红斑
脑萎缩,智能减退
急性卡他性结膜炎,畏光
副牛痘,丘疹
霍奇金病,盗汗
慢性纤维性甲状腺炎,吞咽困难
心源性肝硬化,腹胀
羰基镍中毒,粉红色泡沫痰
先天性大疱性鱼鳞病样红皮病,掌趾皮肤黄色角化物
腹壁硬纤维瘤,结肠息肉
肺隐球菌病,呼吸困难
原发性皮肤淀粉样变性,鳞屑
新生儿心律失常,休克
骨折,腕关节内积血及...
胸椎椎管狭窄症,腰椎椎管狭窄
十二指肠胃反流及胆汁反流性胃炎,胸窝疼痛
脑干梗塞,发音障碍
小儿脂肪吸收不良,腹泻
高免疫球蛋白E综合征,结痂
恐缩症,心慌
外伤后颅内积气,出汗异常
慢性淋巴细胞白血病,蛋白尿
肺闭喘咳,气喘
显微镜下多血管炎,蛋白尿
胸痹,面色苍白
小儿进行性骨干发育不良,婴儿出牙延迟
脑缺血性疾病,偏盲
黑布拉痒疹,烦躁不安
肠梗阻,肠鸣音亢进
小儿莫拉雷脑膜炎,惊厥
咽鼓管阻塞,听力下降
蔗尘肺,寒战
肾疳,婴儿睡觉前哭闹
急性肺脓肿,痰呈白色黏稠胶冻状
肺嗜酸细胞组织细胞增生症,发烧
小儿韦格纳肉芽肿,眼睑下垂
眼丹,眼睑脓肿
颈椎先天融合畸形,头颈部活动受限
病毒性脑膜炎,恶心
滑囊炎,脚外侧疼
胆道癌,腹泻
外阴腺鳞癌,瘙痒
毛囊瘤,瘤体坚硬
血栓闭塞性脉管炎,四肢麻木
小儿肾小管性酸中毒,肾钙化
眶下间隙感染,眼睑浮肿
成人斯蒂尔病,血小板增多
小儿血管性血友病,创伤
先天性再生障碍性贫血,小眼球
银杏中毒,食欲不振
胸椎黄韧带骨化症,括约肌功能障碍
上气道梗阻,打呼噜
小儿尿路感染,尿失禁
巴顿骨折,腕关节桡侧部位的疼痛
小儿遗传性共济失调,共济失调
胃溃疡性穿孔,气腹征
非闭塞性肠系膜血管缺血,血压下降
葡萄球菌肺炎,脓痰
原发性阿米巴脑膜脑炎,脑水肿
记忆障碍,驻站医
外耳道耵聍腺肿瘤,听力下降
水痘,额头长痘
缺血性肠绞痛,肠麻痹软瘫
智能障碍,脆性X综合征
尺神经损伤,小指感觉消失
糖尿病所致脊髓病,肌肉萎缩
慢性胆囊炎,胆囊触痛征
脑萎,痴呆
多中心性网状组织细胞增生症,丘疹
老年人结肠憩室,恶心
纵隔间叶源性肿瘤及其他肿瘤,胸腔积液
小儿食物变态反应,过敏性皮炎
膈膨出和麻痹,嗳气
先天性肝囊肿,腹水
小儿无脾综合征,免疫功能障碍
气疝,无痛性阴囊内肿块
脐带脱垂,胎心音消失（无...
痉挛性肠梗阻,粪样呕吐物
脑膜肉瘤,颅内压增高
口腔结核性溃疡,溃疡疼痛
慢性呼吸衰竭,注意力不集中
踝扭伤,踝部及足背水肿
无排卵型功能失调性子宫出血,月经周期改变
牙周炎,牙龈肿胀
踝部骨折,踝部及足背水肿
筛窦恶性肿瘤,视力障碍
小儿渗出性多形性红斑,细菌感染
唇舌水肿及面瘫综合征,听觉过敏
妊娠合并梅毒,鞍鼻
痰热咳嗽,“咳嗽水”上瘾
腹水,肝衰竭
甘露糖苷贮积症,反复感染
妊娠合并急性膀胱炎,血尿
膀胱肿瘤,膀胱膨隆
胃食管反流病,烧心
郎-奥韦综合征,内脏出血
植物神经系统肿瘤,虹膜异色
肝炎病毒相关风湿病,蜘蛛痣
颠茄碱类植物药物中毒,毒物致肝损害
高血压危象,视乳头水肿
结核性巩膜炎,睑外翻
粗制棉子油中毒,昏迷
色斑,手背长斑
成人多囊肾,体重减轻
咽部硬结病,耳鸣
上皮样血管内皮细胞瘤,热痛
小儿人类疱疹病毒6，7，8型感染性疾病,眼睑浮肿
胆囊炎,持续性发热
铝骨病,进行性痴呆
创伤性鼻中隔穿孔,鼻端形态不佳
产后风,月经血块过多
小儿药物性肾损害,血尿
新型隐球菌性脑膜炎,恶心
休止期脱发,脱发
阴吹,抑郁
老年人感染性休克,血压偏低
小儿重症肌无力,猝死
麻疹,斑丘疹
霉菌性阴道炎,急性阴道感染
隐球菌病,恶心
支气管肺隔离症,脓痰
小儿巨幼细胞性贫血,反应迟钝
腰部慢性劳损,剧烈运动后腰痛
小儿内脏幼虫移行症,咯血
贲门癌,上消化道出血
奶麻,丘疹
慢性肾盂肾炎,尿钙增多
Friedreich共济失调症,感觉性共济失调步态
膈下食管憩室,代超
皮下脂膜炎性T细胞淋巴瘤,寒战
流行性角膜结膜炎,角膜知觉减少
肛提肌综合征,肛门短时间阵发性钝痛
老年人急性淋巴细胞白血病,睾丸受浸润
残胃癌,覃迅云
阿尔茨海默病性痴呆,表情淡漠
肛窦炎及肛乳头炎,肛门瘙痒
佝偻病,骨代谢减低
慢性肺源性心脏病,心悸
羊水过多,胎盘早剥
获得性循坏抗凝物质增多综合征,反复出血
Q热,呼吸困难
小儿锁骨颅骨发育不全综合征,胸廓畸形
胸椎骨折,胸椎疼痛
小儿再生障碍性贫血,瘀斑
小儿脑干胶质瘤,光反射消失
麻疹,低热
阴囊炎,阴囊潮湿有异味
眼眶寄生虫囊肿,视网膜水肿
镰刀菌病,亓红菲
维生素C缺乏病,齿龈炎
外阴蛲虫病,消瘦
小儿限制型心肌病,发绀
战壕热,斑丘疹
混合型慢性高原病,食欲减退
原发性心脏肿瘤,低热
痛经,恶心
颈肋综合征,发绀
坏死性脉管炎,乏力
扁桃体癌,扁桃体肥大
老年人上腔静脉受压综合征,恶心
肺不发育或发育不全,呼吸音粗糙
持续性枕后位、枕横位,排便感
胰腺损伤,恶心
学习技能发育障碍,听觉障碍
癫痫伴发的精神障碍,额叶癫痫的“击...
五氯酚钠中毒,乏力
涎腺囊肿,囊肿
多囊肝,消化不良
毛囊炎,眉毛外侧脱落稀疏而细
先天性耳聋,招风耳
妇科病,阴道不规则出血
甲状腺血管瘤,发音改变
输卵管卵巢脓肿,下腹部压痛
小儿星形细胞瘤,定位体征
腹痛,腹泻
羊水与胎粪吸入综合征,鼻翼扇动
橡胶制品所致的皮肤病,衣玉品
小儿弓形腿综合征,两条腿不一样长
副神经节起源的肿瘤,心悸
莱特雷尔-西韦病,结节
非阵发性交接区性心动过速,心悸
输尿管炎,尿急
小儿颅内肿瘤,颅缝过早闭合
难治性心力衰竭,心包积液
脑胶质瘤,共济失调
原发性输卵管癌,尿急
急性心功能不全,心力贮备减少
额叶肿瘤,共济失调
小儿脉络丛乳头状瘤,眼球震颤
心肌病,新生儿心力衰竭
泪腺多形性腺癌,眼球移位
脾疳,畏光
无脊髓损伤的颈椎骨折脱位,神经根刺激
小儿法洛四联症,蹲踞现象
生脓性肉芽肿,肉芽肿
食管管型,咽部有异物感
剥脱性皮炎型药疹,剥脱性皮炎
闭锁肺综合征,气息异常
太阳病,恶寒
黑色丘疹性皮肤病,结痂
小儿肺水肿,呻吟
小儿慢性良性中性粒细胞减少症,粒细胞减少
念珠菌阴道炎,尿痛
输血后血小板减少性紫癜,呼吸困难
心气虚,衰弱
玻璃体病,玻璃体经瞳孔向...
急性感染性心内膜炎,寒战
法洛三联症,肺动脉瓣狭窄杂音
肠扭转,便秘伴剧烈腹痛
黑色丘疹性皮肤病,妊娠痒疹
小儿自律性房性心动过速,心律失常
小儿感冒,低热
蜂窝织炎,寒战
胆管结石与胆管炎,急性腹痛
胫腓骨骨干骨折,蝶形骨折
肋骨骨髓炎,骨质破坏
真菌性角膜溃疡,角膜炎
黄韧带骨化症,韧带骨化
原发性甲状旁腺功能亢进症与肾病,四肢无力
阴虱病,斑疹
泌尿生殖系损伤,血尿
先天性主动脉弓畸形,拒食
蛲虫病,小儿的异嗜症状
单纯性下肢静脉曲张,下肢浅静脉曲张
原发性肝内硬化综合征,胆汁淤滞
肾实质性高血压,血尿
结核性膀胱自发破裂,肠鸣
小儿言语和语言障碍,口齿不清
小儿格林巴利综合症,共济失调
乏特壶腹周围癌,腹痛
砷及其化合物引起的皮肤病,感觉过敏
α1-抗胰蛋白酶缺乏性脂膜炎,色素性皮损
肠扭转,休克
慢性缩窄性心包炎,肝脏肿大
小儿脑积水,下肢呈剪刀步态
无症状性脑梗死,睡眠障碍
前庭神经炎,耳聋
颞骨和下颔骨关节异常,颧面部塌陷
老年人肠易激综合征,排便不尽感
高睾酮血症,阴蒂肥大
类丹毒,低热
短骨骨干结核,手腕肿痛及掌屈...
三尖瓣闭锁不全,食欲不振
猪带绦虫病,恶心
蹄铁形肾,腹痛
其他类精神活性物质依赖,乏力
肌腱炎和腱鞘炎,腕关节囊状的突起
眼弓形体病,视网膜水肿
毒瘾,驻站医
慢性溃疡性结肠炎,息肉
腹主动脉瘤,腹痛
二氧化硫中毒,呼吸困难
伏暑,恶寒
职业性硬皮病,丘疹
急性肾炎,钝痛
碱性磷酸钙结晶沉积病,钙化灶
动脉粥样硬化,气急
完全性房室传导阻滞,头昏
子宫收缩乏力,脱水
痛风和高尿酸血症,脚趾痛风
空巢综合症,烦躁不安
晶状体膨胀所致青光眼,恶心
色素紫癜性皮炎,丘疹
胃泌素瘤,脂肪泻
原发性椎管内肿瘤,运动传导束受累
眶假瘤,铁宝刚
特发性青春期延迟,青春期胸部发育缓慢
小儿良性先天性肌弛缓综合征,腱反射消失
小儿嗜铬细胞瘤,恶心
膝关节骨刺,肌肉挛缩
老年人结肠憩室,腹泻
小儿先天性巨结肠,便秘
腹型癫痫综合征,意识丧失
急性化脓性胃炎,黑便
过敏性结肠炎,腹痛
阑尾炎,便秘
空调病,打喷嚏
急性白血病,不明原因发热
眼眶内静脉曲张,眼球突出
乙型肝炎抗原血症,出血倾向
贾第虫病,嗳气
高血脂,急性下肢缺血
变形性骨炎,蹒跚步态
高血压,血压高
节段性透明性血管炎,抽搐
肝上皮样血管内皮细胞瘤,腹痛
布氏菌病,淋巴结肿大
脑蛛网膜下腔出血,涂锐
大楼病综合征,目赤
小儿波-杰综合征,头晕
原发性肺动脉高压,发绀
皮克病性痴呆,人格改变
血管炎性周围神经病,感觉性共济失调
风轮湿热,濡脉
膀胱与尿道结石,混浊尿
膈先天性缺损,呼吸音减弱
腰椎滑脱,慢性腰痛伴下肢麻痛
遗传性凝血因子Ⅹ缺乏,牙龈出血
颊间隙感染,发烧
继发性高血压,胸闷
青春前期牙周炎,牙疼
软骨发育异常,膝内翻膝外翻或髋内翻
晶状体相关葡萄膜炎,肉芽肿
搏动性眼球突出症,视网膜出血
羊水栓塞,昏迷
喉炎,喉部有痰
小儿晚发性维生素K缺乏病,抽搐
脊髓蛛网膜炎,肌肉萎缩
膀胱瘘,膀胱阴道瘘
外层渗出性视网膜病变,葡萄膜炎
小儿致心律失常性右室心肌病,晕厥
头皮脓疱糜烂性皮病,结痂
维生素C缺乏病,鼻出血
卵巢早衰,绝经期面红
痞满,脘痞
单发性骨软骨瘤,骨痛
产力异常性难产,无宫缩间歇
尿毒症性心包炎,心前区隐痛
腔隙性脑梗死,三叉神经分布区麻木感
成人型女性乳房肥大症,气急
多胎妊娠,妊高征
肾盂肿瘤,骨痛
胃空肠输入袢综合征,胀痛
春季卡他性结膜炎,畏光
接触性睑皮炎,结膜充血
新生儿咽下综合征,黑便
绝经,乏力
低氯性碱中毒,嗜睡
呼吸道异物,甲状软骨下可触...
牙周炎,牙龈肿痛
职业性皮肤癌,锑性皮炎
小儿丙酸血症,骨质疏松
残胃平滑肌肉瘤,大便习惯改变
甲亢,甲状腺激素偏高
胆管结石与胆管炎,胆红素钙结石
房室传导阻滞,频发房性早搏
遗传性共济失调,腱反射亢进
食物过敏性哮喘,腹泻
创伤性气胸,脉搏细速
红细胞生成性卟啉病,畏光
小儿脑膜炎球菌性肾上腺综合征,循环衰竭
肝血管瘤,肝肿大
慢性心包炎,乏力
阴道肿瘤,阴道血性分泌物
颅脑先天畸形,脑占位性病变
内眦赘皮,眼裂细小
胸部放线菌病,淀粉样变性
外阴恶性淋巴瘤,淋巴管破裂
肾绞痛,剧烈疼痛
劳力性心绞痛,胸闷气短
骨折不愈合,臀沟下垂状跛行步态
巨细胞动脉炎和风湿性多肌痛,盗汗
淤滞性紫癜,浅棕色斑点
脚气,脚脱皮
妊娠合并甲状旁腺功能亢进,恶心
麦粒肿,畏寒
骨淋巴管瘤,剧痛
坏死性结节病样肉芽肿病,藏毛窦
癔症,缄默症
高脂蛋白血症,脉压增宽
胎膜早破,难免早产
长膜壳绦虫病,痴呆
肾盏积水,发热伴尿频、尿...
小肠血管瘤,消瘦
肺炎杆菌肺炎,发热伴咳嗽、咯...
恐怖性焦虑障碍,头昏
结核病,食欲不振
前列腺脓肿,血尿
急性丙肝,不明原因发热
虱病,脓肿
小肠原发性恶性淋巴瘤,低蛋白血症
动脉瘤,“E”字征
面神经损伤,怪笑
隐孢子虫病,脱水
小腿动脉损伤,足背动脉搏动消失
社交恐惧症,尿急
继发性骨髓纤维化,闫铁
小脑梗塞,恶心与呕吐
老年人脑心综合征,心动过速
肌病肾病性代谢综合征,神志恍惚
项痈,剧痛
类鼻疽杆菌肺炎,寒战
老年人风湿性心脏病,心悸
特发性嗜酸性粒细胞增多综合征,心力衰竭
喉血管瘤,代超
心血不足,头晕
口臭,胃火口臭
青春期功能失调性子宫出血,凝血障碍
无痛性心肌梗死,休克
老年人肺癌,头晕
中枢神经系统白血病,颅内出血
