src_id,tag_id
乙脑伴发的精神障碍,脑蛋白水解物注射液
股骨颈骨折,接骨丸
甲醛中毒,吡拉西坦葡萄糖注射液
白塞病伴发的精神障碍,狼疮丸
小肠肿瘤,去氧氟尿苷胶囊
放射性视网膜病变,杞菊地黄丸
小儿纵隔囊肿及肿瘤,平消片
老年人胃食管反流病,盐酸雷尼替丁胶囊
复发性腹膜后肿瘤,复方阿胶补血膏
痒疹,富马酸依美斯汀缓释胶囊
精神分裂症,利培酮胶囊
Ⅲ型超敏反应性疾病,盐酸左卡巴斯汀鼻喷雾剂
骨骺点状发育不良,阿法骨化醇胶囊
妊娠合并偏头痛,对乙酰氨基酚口服溶液
视网膜动脉阻塞,注射用葛根素
淋巴结结核,清热散结片
五软,健步壮骨丸
老年人心内膜炎,依托红霉素颗粒
妊娠性急性阑尾炎,肿节风片
毛盘瘤,头孢氨苄胶囊
妊娠合并宫颈癌,消癌平片
月经疹,醋酸曲安奈德乳膏
急性阑尾炎,肿节风软胶囊
卵巢黏液性肿瘤,复方斑蝥胶囊
卵巢性不孕,维生素E软胶囊
过度通气综合征,蛤蚧定喘丸
HIV相关呼吸道感染,盐酸左氧氟沙星胶囊
踝关节脱位,吲哚美辛肠溶片
癣菌疹,环吡酮胺乳膏
胃潴留,碳酸氢钠片
放射性视网膜病变,磁朱丸
阴囊炎性癌,甲氨蝶呤片
戈登综合征,赖诺普利片
小儿脑震荡,细胞色素C注射液
妊娠合并红细胞增多症,注射用高三尖杉酯碱
卵巢残余综合征,注射用香菇多糖
妊娠合并子宫肌瘤,宫瘤宁胶囊
跟骨骨髓炎,盐酸克林霉素胶囊
输尿管肿瘤,顺铂注射液
分裂情感性精神病,氯氮平片
骨裂,双虎肿痛宁
脱屑性间质性肺炎,清热消炎宁片
毛囊炎,乙酰麦迪霉素干混悬剂
小儿腹泻病,复方丁香罗勒口服混悬液
智齿冠周炎,一清颗粒
沙门氏菌性肠炎,清泻丸
胃真菌病,碳酸氢钠片
继发性红细胞增多症,白消安片
虫咬皮炎,咪康唑氯倍他索乳膏
老年人慢性肾功能衰竭,复方α-酮酸片
皮肤发育不良,红花逍遥颗粒
郁证,盐酸舍曲林片
失眠症,补肾益脑丸
良性前列腺增生,前列舒乐颗粒
小儿肾病综合征,转移因子胶囊
热中,琥乙红霉素片
埃可病毒疹,利巴韦林片
面神经损伤,天蚕片
消化道溃疡,阿莫西林颗粒
神经鞘瘤,苦参碱氯化钠注射液
强直性脊柱炎性巩膜炎,眼氨肽注射液
老年性哮喘,复方菠萝蛋白酶肠溶片
良性脑瘤,芪蓝扶正颗粒
肱骨小头骨折,伤科七味片
慢性糜烂性胃炎,蛇胆陈皮片
过敏性肉芽肿性血管炎相关巩膜炎,复方硫酸新霉素滴眼液
原发免疫性疾病相关的淋巴增殖性疾病,注射用盐酸平阳霉素
维生素A缺乏病,小儿维生素咀嚼片
老年人前列腺增生症,全鹿丸
原发性输卵管癌,复方斑蝥胶囊
高血脂,脂脉康胶囊
急性膀胱炎,诺氟沙星片
髋关节脱位,盐酸氨基葡萄糖胶囊
苯丙胺中毒,注射用呋塞米
前列腺癌,消癌平片
空调病,乳酸左氧氟沙星片
缺血性肠炎,金胃泰胶囊
肺蛔虫病,阿苯达唑颗粒
新生儿湿疹,C14～24
继发性皮肤CD30阳性大细胞淋巴瘤,甲氨蝶呤片
轮状病毒性肠炎,苍苓止泻口服液
肠胃型感冒,二天油
心肌梗死,单硝酸异山梨酯胶囊
拇指掌指关节尺侧侧副韧带损伤,吲哚美辛肠溶片
先天性短食管,TPF
卵巢重度水肿,金刚藤软胶囊
产后风湿,追风药酒
小儿急性偏瘫,脑脉泰胶囊
原发性骨髓纤维化,高三尖杉酯碱注射液
口腔炎,牛黄解毒片
蛔虫性急性胰腺炎,茵山莲颗粒
头皮脓疱糜烂性皮病,克拉霉素分散片
小儿关节过度活动综合征,吡罗昔康片
纤维毛囊瘤,氟尿嘧啶注射液
疣状表皮发育不良,维A酸乳膏
十二指肠溃疡,香砂养胃丸
肠病原性大肠埃希杆菌感染,炎宁颗粒
结膜炎,熊胆粉
克雷氏骨折,接骨丸
脊髓缺血,益髓颗粒
乳房单纯囊肿,夏枯草膏
痧气,陈香露白露片
混合型脑瘫,参志胶囊
上斜肌腱鞘综合征,双氯芬酸二乙胺凝胶
胸痹心痛,银杏叶片
眼部带状疱疹,酞丁安乳膏
胃恶性淋巴瘤,蓼参胶囊
维生素B12缺乏所致贫血,鳖甲胶
桡骨、尺骨茎突骨折,伸筋丹胶囊
软骨粘液样纤维瘤,阿司待因片
马尔尼菲青霉病,转移因子注射液
外阴瘙痒症,三维制霉素栓
妇科综合,双橘颗粒
干血痨,调经止痛胶囊
鄂木斯克出血热,利巴韦林注射液
人工性荨麻疹,盐酸西替利嗪片
足菌肿,头孢拉定分散片
青春发育延迟及性幼稚,甘草锌颗粒
慢性膀胱炎,头孢氨苄胶囊
渗出性多形红斑,制剂中间体
羊痘,头孢氨苄胶囊
结肠阿米巴,甲硝唑维B6片
脓包疮,红霉素软膏
肘关节脱位,复方三七胶囊
经行泄水,妇月康胶囊
实体肿瘤的肾损害,醋酸甲羟孕酮分散片
流行性出血热,转移因子胶囊
糖尿病心脏病,硝酸甘油片
肺芽生菌病,两性霉素B阴道泡腾片
间歇依赖型尖端扭转型室性心动过速,黄杨宁片
小儿心力衰竭,复方盐酸阿米洛利片
痰厥,蛇胆川贝液
法布里病,无糖型
巨乳头性结膜炎,双氯芬酸钠滴眼液
小儿腹胀,驱虫消食片
肱骨内髁骨折,麝香接骨胶囊
多骨纤维发育不良,骨松宝胶囊
三高症,辛伐他汀片
多发性神经炎,维生素B1片
乳腺囊肿,乳宁胶囊
耻骨结核,诺氟沙星胶囊
手指撕脱性骨折,伤科跌打丸
五氯酚钠中毒,地塞米松磷酸钠注射液
糖尿病性神经病,硫辛酸注射液
肋骨骨折,跌打丸
小儿甲状腺功能亢进症,丙硫氧嘧啶片
皮下裂头蚴病,阿苯达唑片
天柱倒,骨刺平片
舌病,复合维生素B片
小儿重症肌无力,溴新斯的明片
骨母细胞瘤,复方阿胶补血膏
猝死,双嘧达莫片
妊娠合并宫颈癌,注射用盐酸平阳霉素
位置性眩晕,清眩片
色素性紫癜性苔藓样皮炎,复方樟脑乳膏
疥疮,小败毒膏
巴顿骨折,伤科七味片
风寒犯肺,阿司匹林肠溶胶囊
猪带绦虫病,阿苯达唑片
小儿头疖,复方金银花颗粒
反应性关节炎,吡罗昔康片
内痔,一清片
感染性心内膜炎,阿莫西林舒巴坦匹酯片
雀斑,皮肤病血毒丸
肥大细胞白血病,依托泊苷软胶囊
慢性肝病,二十五味松石丸
老年人急性左心衰竭,卡维地洛片
小儿溃疡性口炎,甘草锌颗粒
老年人糖尿病,盐酸二甲双胍片
心血管疾病,辛伐他汀胶囊
妊娠合并特发性血小板减少性紫癜,硫唑嘌呤片
毛状白斑,盐酸缬更昔洛韦片
萎缩性咽炎,阿奇霉素分散片
结核性中耳乳突炎,头孢呋辛酯干混悬剂
毒热侵肤,曲安西龙片
小儿急性喉气管支气管炎,川贝枇杷糖浆
宫颈湿疣,十三味红花丸
跖趾关节痛,胸腺肽肠溶片
毛胚细胞瘤,盐酸环丙沙星凝胶
肺炎,注射用头孢唑林钠
水过多,呋塞米注射液
急性颈椎间盘突出症,复方七叶皂苷钠凝胶
气腹痛,陈香露白露片
股外侧皮神经病,汉防己甲素片
进行性骨干发育不全,伤科七味片
五软,溴吡斯的明片
老年人甲状腺癌,左甲状腺素钠片
脊椎骨质增生,威灵骨刺膏
慢性非萎缩性胃炎,元胡止痛胶囊
口腔溃疡,胸腺肽肠溶片
颈椎双侧关节突关节脱位,灵仙跌打片
老年人病态窦房结综合征,参仙升脉口服液
眩晕,枣仁安神颗粒
筛窦炎,阿奇霉素胶囊
泌尿生殖系放线菌病,诺氟沙星胶囊
副银屑病,氟轻松维B6乳膏
慢性鼻炎,通窍鼻炎片
夏季低热,小柴胡颗粒
阿米巴病肠穿孔,红霉素肠溶胶囊
真菌性食管炎,碳酸氢钠片
脂肪肝,水飞蓟宾胶囊
妊娠合并再生障碍性贫血,复方皂矾丸
新生儿紫癜,血康口服液
高脂蛋白血症Ⅰ型,辛伐他汀胶囊
淋球菌性腹膜炎,盐酸洛美沙星片
气管前间隙感染,乳酸左氧氟沙星片
小儿急性血源性骨髓炎,盐酸克林霉素棕榈酸酯干混悬剂
急性感染性心内膜炎,注射用硫酸链霉素
妇科炎症,金刚藤咀嚼片
小儿急性胆囊炎,左氧氟沙星片
足舟状骨骨软骨病,龙牡壮骨颗粒
轻度脂肪肝,壳脂胶囊
流行性感冒,酚咖片
风疹,防风通圣丸
退变性骶髂关节炎,安络痛胶囊
夜惊,苯妥英钠片
咽异感症,阿奇霉素胶囊
老年人假膜性小肠结肠炎,盐酸克林霉素胶囊
气功所致精神障碍,氯氮平口腔崩解片
药物性皮炎,五维甘草那敏胶囊
母乳性腹泻,枯草杆菌活菌胶囊
小儿维斯科特-奥尔德里奇综合征,pH4
动脉硬化性闭塞症,西洛他唑胶囊
老年人胆石症,胆石通利胶囊
出血性膀胱炎,头孢克肟胶囊
肺爆震伤,注射用过氧化碳酰胺
化脓性耳廓软骨膜炎,头孢氨苄胶囊
骨硬化病,跌打丸
胎儿乙醇综合征,氢溴酸加兰他敏缓释片
口底多间隙感染,麦迪霉素片
高脂蛋白血症Ⅱ型,辛伐他汀片
子宫内膜异位症,散结镇痛胶囊
口腔尖锐湿疣,十三味红花丸
青春期功能失调性子宫出血病,妇科止血灵胶囊
石油、煤焦油及其分馏产物所致的皮肤病,氯雷他定胶囊
颠茄碱类植物药物中毒,地塞米松磷酸钠注射液
乳头皲裂,盐酸米诺环素胶囊
小儿急性上呼吸道感染,羧甲淀粉钠溶液
肾及输尿管结石,净石灵胶囊
老年人颈性眩晕,颈康胶囊
巴瑞特综合征,盐酸雷尼替丁胶囊
慢性细菌性痢疾,司帕沙星片
妊娠合并慢性肾上腺皮质功能减退,醋酸泼尼松龙片
乳头状囊腺癌,甲氨蝶呤片
灰指甲,复方聚维酮碘搽剂
骨恶性淋巴瘤,醋酸泼尼松片
脚气病性心脏病,尿素乳膏
咽扁桃体肥大,牛黄解毒片
食滞胃脘主证,安胃胶囊
小儿肺隔离症,维生素E软胶囊
铊中毒,注射用硫代硫酸钠
泌尿生殖系阿米巴病,注射用磷霉素钠
结节性甲状腺肿,左甲状腺素钠片
阑尾腺癌,氟尿嘧啶植入剂
角膜炎,诺氟沙星滴眼液
糖尿病性肾病,降糖舒片
中毒性眩晕,当归片
药物性哮喘,蛤蚧定喘丸
X综合征,益心酮片
先天性血管萎缩性皮肤异色症,诺氟沙星片
交感神经链综合征,去痛片
解脲支原体感染,头孢拉定胶囊
钩虫皮炎,止痒消炎水
尿道结石,肾石通颗粒
霉菌性外阴炎,妇肤康喷雾剂
肺寒,参茸酒
心源性哮喘,氨茶碱片
流行性乙型脑炎,转移因子口服溶液
矮小症,注射用重组人生长激素
小儿雅司病,麦迪霉素片
乳腺湿疹样癌,西黄丸
脂肪栓塞综合征,止血镇痛胶囊
小儿纤维性骨营养不良综合征,复合维生素B片
Hughes-Stovin综合征,双嘧达莫片
支原体肺炎,蛇胆川贝液
舒张性心力衰竭,卡托普利片
小儿胆道蛔虫症,盐酸奈福泮片
胰瘘,短肽型肠内营养剂
过敏性肉芽肿性血管炎相关巩膜炎,普拉洛芬滴眼液
脾肾两虚,补肾益气胶囊
肩袖损伤,伤湿解痛膏
过敏性阴道炎,头孢拉定胶囊
腺样体炎,熊胆粉
遗传病,人凝血因子Ⅷ
遗传性硬化性皮肤异色症,醋酸泼尼松片
淋球菌性结膜炎,夏桑菊颗粒
漆疮,氟轻松维B6乳膏
肱骨外髁骨折,接骨丸
尺骨鹰嘴骨折,骨折挫伤胶囊
腺样囊性癌,注射用盐酸平阳霉素
肺癌脑转移,消癌平片
扩张型心肌病,三磷酸腺苷二钠注射液
遗传性补体缺陷病,硫酸羟氯喹片
上干型胸廓出口综合征,龙骨颈椎胶囊
脑猪囊尾蚴病,吡喹酮片
红细胞生成性卟啉病,倍他胡萝卜素胶囊
尿精,氢氯噻嗪片
先天性肠旋转不良,氢溴酸山莨菪碱片
静脉血栓形成,迈之灵片
兽咬伤,Vero细胞
淋巴瘤,醋酸地塞米松片
萎缩性咽炎,溶菌酶含片
微病毒B19感染性风湿病,青霉素V钾片
房室结折返性心动过速,盐酸美西律片
克雷氏骨折,鹿瓜多肽注射液
湿热病,双氯芬酸钠肠溶片
外阴毛囊炎,阿莫西林胶囊
恶性肿瘤所致贫血,胎宝胶囊
中风,大活络丸
胰痈,注射用氨苄西林钠舒巴坦钠
新生血管性青光眼,酒石酸溴莫尼定滴眼液
皮肤淋巴细胞浸润症,乳酸左氧氟沙星片
脓毒症和菌血症,粉剂
角膜擦伤,小牛血清去蛋白眼用凝胶
颅内出血,益脉康片
千足虫灼伤,头孢丙烯分散片
痰火扰心,罗红霉素胶囊
小肠结肠炎耶尔森菌肺炎,头孢丙烯分散片
滴虫性外阴炎,三维制霉素栓
脓肿,奥硝唑氯化钠注射液
上肢深静脉血栓形成,迈之灵片
气管前间隙感染,通宣理肺丸
坏死性脉管炎,盐酸丁咯地尔片
外阴转移性癌,消癌平片
蕈样真菌病,丙酸氯倍他索乳膏
先天性红细胞膜病,当归片
肌疝,Ⅰ
投掷骨折,舒筋活血胶囊
红斑型天疱疮,泼尼松龙片
膝关节骨性关节炎,骨筋丸胶囊
流注,吡罗昔康软膏
广泛性焦虑障碍,盐酸氯丙嗪片
原位癌,去甲斑蝥素片
眼睑湿疹,马来酸氯苯那敏片
乳腺囊性增生病,夏枯草膏
产后血虚热,益母草软胶囊
抽动症,痫愈胶囊
高血脂,冠脉康片
家族性进行性色素沉着,重组人干扰素α-2b注射液
桡骨茎突骨折,跌打损伤丸
褥疮,冻疮消酊
急性肺炎,盐酸左氧氟沙星胶囊
酒渣鼻样结核疹,克林霉素甲硝唑搽剂
青光眼睫状体炎综合征,明目蒺藜丸
剥脱性皮炎型药疹,丁酸氢化可的松乳膏
复发性多软骨炎性巩膜炎,阿米卡星滴眼液
加速性室性自主心律,黄杨宁片
炎性乳腺癌,复方斑蝥胶囊
髋关节前脱位,跳骨片
肝癌,云芝胞内糖肽胶囊
白化病,软皂
脂质沉积性肌病,硫唑嘌呤片
下焦湿热,六味地黄丸
血栓形成,阿魏酸哌嗪片
屈肌腱损伤,独一味颗粒
小儿家族性低血磷性佝偻病,碳酸钙片
小儿晚发性维生素K缺乏病,赖氨葡锌片
中间葡萄膜炎,氯替泼诺混悬滴眼液
Q热,蛤蚧定喘丸
创伤性溃疡,栀子金花丸
乳腺导管扩张症,乳康丸
稳定型心绞痛,苯磺酸氨氯地平片
血管球瘤,鱼肝油酸钠注射液
小儿珠蛋白生成障碍性贫血,右旋糖酐铁注射液
风热犯肺,小青龙颗粒
儿童遗尿症,健脾止遗片
食管克罗恩病,法莫替丁片
小儿言语和语言障碍,卵磷脂片
颗粒细胞瘤,注射用去水卫矛醇
老年男性性功能障碍,蚕蛾公补片
自身免疫性胰腺炎,短肽型肠内营养剂
玻璃体病,石斛夜光丸
血液病,注射用甲氨蝶呤
