src_id,tag_id
小棘苔藓,皮肤真菌镜检
脊髓小脑性共济失调,颅脑CT检查
老年人血栓性疾病,纤维连接蛋白
小儿外部性脑积水,头颅平片
噫气,胃钡餐造影
心肌梗死后心包炎,抗心肌抗体
高睾酮血症,促肾上腺皮质激素（ACTH）兴奋试验
失眠抑郁,颅脑CT检查
性早熟,唾液睾酮
小儿非霍奇金淋巴瘤,尿常规
杆菌性上皮样血管瘤病,细胞组织化学染色
五更泻,便常规
窦性心动过缓,心电图
克拉伯病,血清学反应
脑栓塞,颅脑CT检查
切除术后内疝,腹部平片
蝶骨脑膜瘤的眼眶病变,细胞组织化学染色
喉烧灼伤,耳鼻咽喉CT检查
老年人蛛网膜下腔出血,出血时间
小儿基底细胞痣综合征,便常规
幼年性黄色肉芽肿,便常规
幽门螺杆菌感染,幽门螺旋杆菌的免疫学检测
化脓性骨髓炎,白细胞计数（WBC）
瘰疬,结核杆菌检查
食管狭窄,食管钡餐透视
先天性支气管囊肿,血常规
继发性血小板增多症,骨髓巨核细胞数和分类
铜中毒引起的溶血性贫血,血浆游离血红蛋白
产科播散性血管内凝血,纤溶酶
蛰伏脂瘤,皮损
细菌性脑膜炎,脑脊液环磷腺苷
葡萄球菌性食物中毒,血凝试验
挛痹,血常规
血气胸,胸部CT检查
颈椎管狭窄症,心电图
小儿回盲肠综合征,血液酸碱度（pH）
遗传性出血性毛细血管扩张,胃镜
小肠损伤,血液检查
阻塞性睡眠呼吸暂停综合征,血常规
非霍奇金淋巴瘤,免疫球蛋白轻链
胸部丝虫病,支气管镜检查
切除术后内疝,胃肠道CT检查
B疱疹病毒感染,免疫病理检查
房事头疼症,便常规
股骨头骨折,卡普兰交点检查
帕金森病,脑脊液β-内啡肽
性变态,神经系统检查
遗传性蛋白S缺陷症,尿常规
眼睑丹毒,眼科检查
眼眶骨纤维异常增殖症,核磁共振成像(MRI)
悬雍垂过长症,吞咽试验法
小儿眼-耳-脊椎综合征,心电图
太阳病,便常规
房间隔缺损,血氧含量
黑棘皮瘤,免疫病理检查
小儿结节性脂膜炎,淋巴细胞转化率
恶性淋巴瘤,免疫球蛋白轻链
肾性氨基酸尿,尿液分析
先天性肛门直肠畸形,腹部MRI检查
急性出血性结膜炎,视力
弥散性血管内凝血,乙醇凝胶试验
乳腺结节,近红外线乳腺扫描检查
肾上腺危象,血清钠
小儿X-连锁无丙种球蛋白血症,浆细胞
脑外伤,脑脊液内皮素
脑膜癌病,脑脊液细胞学检查
急性腹泻,单核细胞计数(MONO)
千日疮,脓汁和创伤感染标本细菌学检查
肾动脉闭塞,肾脏超声检查
多发性骨髓瘤病肾病,刚果红皮内实验
妊娠合并偏头痛,脑电图检查
共同性斜视,遮盖法
高血压性脑出血,颅脑CT检查
性早熟,尿17-酮类固醇
往来寒热,心电图
皮样囊肿,CT检查
消化道出血,粪便颜色
子宫肉瘤,妇科超声检查
脊髓缺血,脑脊液病原体检查
踝关节骨折,骨与关节MRI检查
血栓性静脉炎,便常规
原发性鼻腔淋巴瘤,骨髓象分析
维生素B6依赖综合征,脑膜刺激征
盆腔脓肿,肛门指检
围生期心肌病,心电图
子宫内膜厚,子宫内膜活检
后天性动静脉瘘,窦道及瘘管造影
小儿戈谢病,肝脏超声检查
涎腺结核,CT造影扫描
感冒,内科检查
上干型胸廓出口综合征,肌电图
风搔痒,血常规
新生儿Rh血型不合溶血病,血常规
小儿尿石症,膀胱超声检查
宫颈浸润癌,鳞状上皮细胞癌抗原
遗传性凝血因子Ⅶ缺乏,心电图
跟腱前囊炎,骨与关节MRI检查
泌尿生殖系损伤,逆行肾盂造影
猩红热样红斑,细胞组织化学染色
肺胸膜阿米巴病,胸部透视
包茎,包皮包茎检查
妊娠合并肝硬化,妇科超声检查
小儿维生素A缺乏病,眼科检查
接触性睑皮炎,皮肤颜色
老年人蛛网膜下腔出血,脑脊液颜色
血吸虫尾蚴性皮炎,皮肤试验
小儿腹胀,腹部平片
非特异性系统性坏死性小血管炎,支气管肺泡灌洗术（BAL）
小儿丙型病毒性肝炎,腹部外形检查
三环类抗忧郁药中毒,血液生化六项检查
全身性红斑狼疮,狼疮细胞
喉气管食管裂,内镜检查
阴囊炎,阴囊检查
库鲁病,颅脑MRI检查
小儿斜视,眼球运动检查
创伤性关节炎,血液检查
腰腿痛,仰卧挺腹试验
兰伯特-伊顿综合征,肌电图
小儿遗传性血管神经性水肿,血常规
胰石病,腹部平片
小儿红白血病,CT检查
嗅觉障碍,鼻部功能检查
急性肺水肿,全血镉
新生儿侵袭性大肠杆菌肠炎,纤维肠镜
老年人尿毒症性肺炎,胸部平片
放射性肾炎,血液生化六项检查
单纯性肺嗜酸性粒细胞增多症,胸部平片
I型糖尿病,血液生化六项检查
长Q-T间期综合征,尿常规
阴茎头包皮炎,尿道分泌物检查
小儿多囊肾,CT检查
原发性单克隆球蛋白病肾损害,免疫电泳
感染性心内膜炎肾损害,免疫学检测
桡骨茎突部狭窄性腱鞘炎,握拳尺偏试验
结核性胸膜炎,PPD试验
阿片中毒,尿常规
小儿急性胆囊炎,"结合胆红素(SDB,DBIL)"
小儿颅内肿瘤,血常规
子宫内膜厚,Bryan试验
甲型肝炎,甲型肝炎病毒抗原（HAVAg）
老年人胆囊炎,胃镜
肝肿瘤,胸部透视
直肠息肉,血常规
缺血性视神经病变,视野检查
急性失血性贫血,心电图
肝海绵状血管瘤,CT造影增强扫描
稳定型心绞痛,冠状动脉造影
深脓疱病,皮损
无脉络膜症,眼底荧光血管造影
脊髓小脑性共济失调,闭目难立征
小儿库欣综合征,尿游离皮质醇
小儿龋病,牙髓电活力测定
先天性膀胱颈挛缩,血常规
肾血管畸形与压迫,血池显像
低颅压综合征,颅脑MRI检查
特发性嗜酸性粒细胞增多综合征,尿常规
肠梨形鞭毛虫病,寄生虫排泄物和分泌物检查
化脓性指头炎,涂片
混合型慢性高原病,小气道功能
汗疱症,癣菌素试验
中叶综合征,CT检查
剥脱性皮炎型药疹,皮损
痧气,便常规
分泌性中耳炎,表试验
阿片类药物中毒,尿常规
放射性周围神经病,肾功能检查
罗阿丝虫病,便常规
急性应激反应,心电图
化脓性角膜炎,沙眼衣原体
一度房室传导阻滞,心电图
原发性心脏淋巴瘤,血清肌酸激酶同工酶
眼丹,眼底检查
球形肺炎,血液检查
痛风石,肾功能检查
颈动脉海绵窦瘘,核磁共振成像(MRI)
乳房丝虫病,酶联免疫吸附试验
小儿触电与雷击,便常规
先天性仰趾外翻足,核磁共振成像(MRI)
胰腺囊肿,血常规
胆脂瘤型中耳炎,乳突CT检查
大便失禁,排粪造影检查
大肠恶性淋巴瘤,血常规
多发性硬化伴发的葡萄膜炎,脑脊液IgG/白蛋白比值
暴露性角膜炎,角膜照影法
特发性急性小管间质性肾炎,便常规
溃疡病大出血,胃肠道疾病的超声检查
小儿慢性硬膜下血肿,头颅平片
热性嗜中性白细胞皮肤病,尿常规
流行性角膜结膜炎,裂隙灯
视神经撕脱,眼底检查
眼睑皮肤弛缓症,眼科检查
肺结节,血液检查
铍及其化合物引起的皮肤病,心电图
小儿低钠血症,心电图
小儿脑膜瘤,颅脑MRI检查
弥漫性空回肠溃疡,内镜检查
膈膨出和麻痹,胸部B超
毛细血管扩张性共济失调综合征,颅脑CT检查
先天性后鼻孔闭锁,鼻腔内镜检查
莱姆病,浆细胞
高血压性脑出血,神经系统检查
小儿先天性外胚层发育不良综合征,血常规
原发性乳腺淋巴瘤,血常规
色素紫癜性皮炎,细胞组织化学染色
铊中毒,血液检查
心力衰竭,肾小球滤过分数(GFF)
慢性肺炎,血常规
心肌梗死,红细胞电泳时间
脊髓分裂症,钼靶X线检查
桡管综合征,肱桡肌肌力试验
眼睑恶性黑色素细胞肿瘤,病理反射检查
小儿急性小脑性共济失调,轮替动作
多胎妊娠,产科B超
小肠类癌,剖腹探查
老年人结肠息肉,肛门指检
小儿药物变态反应,支气管造影
桡骨下端骨折,四肢的骨和关节平片
反应性精神病,脑电图检查
实体肿瘤的肾脏损害,尿沉渣
腹股沟滑动疝,膀胱镜
原发性肾上腺皮质功能减退症,β-促黑素细胞激素
锂肾病,尿常规
先天性青光眼,前房深度测量
低钾血症肾病,安体舒通试验
血精症,精子运动轨迹分析
风湿病性贫血,心电图
线粒体脑肌病,血乳酸
小棘苔藓,皮肤涂片显微镜检查
甲状腺功能减退伴发的精神障碍,血清总甲状腺素（TT4）
小儿原发性纤毛运动障碍,扫描电子显微镜
小儿先天性肾病综合征,肾功能检查
糖原贮积病Ⅱ型,果糖耐量试验
急性肺炎,内科检查
脑膜炎奈瑟菌肺炎,支气管造影
跟骨骨刺综合征,血液检查
心-耳综合征,心电图
色盲,Farnsworth15色标试验
腰骶部脂肪疝,腹部平片
煤气中毒,脑诱发电位
鼻窦鳞状细胞癌的眼部病变,鼻咽部MRI检查
多灶性脉络膜炎伴全葡萄膜炎,血管造影
迷路炎,耳蜗电图
阴道上皮内瘤样变,尿常规
喉麻痹,涂片
骨软骨瘤,骨关节及软组织CT检查
内分泌性肌病,结核杆菌血清学检查（anti-TB）
血管性帕金森综合征,脑脊液常规检验（CSF）
结节性液化性脂膜炎,CT检查
系统性红斑狼疮性关节炎,抗双链DNA抗体（ani-DNA）
小儿人类疱疹病毒6，7，8型感染性疾病,血常规
麦格综合征,免疫学检测
外阴颗粒性肌母细胞瘤,便常规
三房心,心血管造影
无泪症,泪腺检查法
肠系膜囊肿,腹腔镜
恶性淋巴瘤,血清亮氨酸氨基转肽酶（LAP）
急性会厌炎,耳鼻咽喉CT检查
小儿幽门螺杆菌感染,免疫印迹技术
米氏链球菌肺炎,痰液细菌培养
小儿病毒相关吞噬血细胞综合征,心电图
鼻咽癌的眼部病变,CT检查
甲状腺功能减低所致贫血,心电图
五积,血常规
酒精中毒,肌电图
牙科病,真菌组织病理学
小儿纵隔囊肿及肿瘤,血常规
小儿α-地中海贫血,血常规
小儿先天性外胚层发育不良综合征,便常规
悬雍垂过长症,纤维鼻咽镜
心肌缺血,CT检查
久泄,血常规
血友病乙,便常规
先天性颅锁骨发育不全,头颅平片
异位胰腺,胰腺疾病超声诊断
小儿病态窦房结综合征,心电图
硼酸中毒,尿常规
丹毒,细胞组织化学染色
先天性红细胞生成异常性贫血,维生素B1
肺荚膜组织胞浆菌病,酶联免疫吸附试验
淋巴瘤,骨髓象分析
宫颈癌,阴道镜检查
角膜软化症,角膜检查
妊娠合并病毒性肝炎,妇科超声检查
风秘,便常规
眶下间隙感染,眼球和眼眶的超声检查
先天性颅锁骨发育不全,颅脑MRI检查
脾破裂,CT检查
小儿共济失调毛细血管扩张Ⅰ型综合征,颅脑MRI检查
老年人心肌梗死,心电图
类圆线虫病,涂片
老年人乳腺癌,乳房摄片
淋巴细胞减少症,免疫学检测
肝性脑病,脑脊液谷氨酰胺
绝经与心血管疾病,心电图
肺动脉高压,肺阻抗血流图
白喉性心肌炎,胸部平片
血管球瘤,四肢的骨和关节平片
霍乱,心电图
老年眩晕,颅脑超声检查
钩虫皮炎,真菌检查
新生儿青紫,维生素C
旅游者腹泻,便常规
头部鳞状细胞癌,皮肤颜色
项痈,脓汁和创伤感染标本细菌学检查
新生儿高血糖症,尿常规
小儿先天性肌强直综合征,脑电图检查
口腔病,口腔X光片检查
肾盂肾炎,尿常规
小肠肿瘤,双链酶皮内试验
过敏性皮肤病,皮肤真菌镜检
少腹如扇,腹部外形检查
先天性卵巢发育不全,黄体生成素
眼部毛细血管瘤,眼球和眼眶的超声检查
鼻炎,耳、鼻、咽拭子细菌培养
亚急性甲状腺炎,甲状腺素(T4)
慢性盆腔炎,腹腔镜
高颅压性脑积水,尿常规
胆汁返流性胃炎,上消化道X线钡餐
良性头部组织细胞增生症,血涂片
先天性直肠肛门畸形,肛门视诊
急性宫颈炎,酶联免疫吸附试验
直肠息肉,便常规
小儿贾第虫病,酶联免疫吸附试验
小儿预激综合征,便常规
肌张力障碍综合征,CT检查
性病性淋巴肉芽肿,酶联免疫吸附试验
巴顿骨折,骨关节及软组织CT检查
成人型慢性粒细胞白血病,骨髓象分析
口腔疾病,口腔X光片检查
甲状腺功能减退伴发的精神障碍,脑电图检查
舌下神经损伤,血管造影
肾小管性酸中毒,血液酸碱度（pH）
低血糖症,腹部CT
小儿非霍奇金淋巴瘤,血常规
非酮症高血糖-高渗性昏迷,大生化检查
锌中毒,心电图
左心房心律,心电图
韧带损伤,关节镜检查
松毛虫性骨关节炎,四肢的骨和关节平片
肝源性肾损害,尿沉渣
苔藓样念珠状疹,皮肤颜色
小儿中暑和暑热症,心电图
乳腺炎,乳腺导管内窥镜
腹肌缺如综合征,腹部平片
颈椎结核,颈椎CT检查
潜伏梅毒,皮损
传染性红斑,免疫病理检查
失眠,血常规
输尿管炎,输尿管超声检查
血栓性静脉炎,尿常规
慢性反流性肾病,浆细胞
间质膀胱炎局限外阴炎和脱屑性阴道炎综合征,白带pH值
妊娠合并再生障碍性贫血,心电图
下丘脑错构瘤,血常规
肝脏血管瘤,肝搏动
肾囊肿,肾脏CT检查
血栓闭塞性脉管炎,动脉通畅性试验
月状骨骨软骨病,伸腕试验
流行性出血性结膜炎,涂片
I型糖尿病,血液检查
拇指再造,血常规
小儿维斯科特-奥尔德里奇综合征,骨髓淋巴细胞系统
肝结石,肝脏超声检查
小儿IgA肾病,肾脏切片
婴儿肢端脓疱病,皮肤病的物理检查
糖尿病性肾病,尿6-酮-前列素F1a
上干型胸廓出口综合征,核磁共振成像(MRI)
腺病毒肺炎,白细胞数
囊性纤维化,维生素K
内分泌性高血压,血液电解质检查
病态窦房结综合征,心电图
溴中毒,一氧化碳
维生素D缺乏性佝偻病,血清钙
胰头癌,肝、胆、胰、脾的MRI检查
原发性小肠淋巴管扩张症,腹部平片
颅内静脉血栓形成,血液电解质检查
白癜风,真菌检查
小儿维生素B2缺乏病,维生素B6
心脏脂肪瘤,胸部MRI
脑垂体腺瘤,促肾上腺皮质激素（ACTH）
老年人肺性脑病,胸部平片
良性头部组织细胞增生症,细胞组织化学染色
头皮及颅骨烧伤,细菌感染免疫检测
巨幼细胞性贫血,血清铁蛋白
腹主动脉缩窄,腹部血管杂音
化妆品皮炎,细胞组织化学染色
小汗腺汗囊肿,便常规
滴虫性尿道炎,中段尿细菌培养计数
小儿家族性复发性血尿综合征,尿常规
弥漫性胸膜间皮瘤,血液检查
泄殖腔外翻,静脉尿路造影
小儿碘缺乏病,尿碘
小儿结节性多动脉炎,尿常规
老年人钙化性瓣膜病,心电图
复发性多软骨炎性,血常规
成人T细胞白血病,血液生化六项检查
病毒性脑膜炎,脑脊液颜色
鼻出血,前鼻镜检查
播散性嗜酸粒细胞增多性胶原病,血液检查
白塞病,针刺试验
肝炎后综合征,肝脏疾病超声诊断
胆道出血,口服胆囊造影
肛管内括约肌痉挛性收缩,排粪造影检查
上巩膜静脉压升高所致青光眼,游离三碘甲状腺原氨酸
腰骶部脂肪疝,便常规
玻璃体积血,视力
尿毒症性心肌病,胸部平片
肝肺综合症,氧分压
细菌性阴道炎,直接涂片检查
男性特纳综合征,多普勒超声心动图
人免疫缺陷病毒感染性肾损害,涂片
前房积血,眼科检查
阿尔茨海默病,脑电图检查
月劳病,子宫颈黏液检查
福克斯-阜太斯病,血涂片
前庭神经元炎,前庭功能检查
小儿潮红综合征,血液电解质检查
结节性液化性脂膜炎,造影检查
双重输尿管,输尿管超声检查
小儿大动脉炎,血管造影
小儿骨硬化病,血常规
肺栓塞,凝血因子活性测定(因子Ⅷ∶C、Ⅸ∶C)
霰粒肿,眼球和眼眶的超声检查
急性化脓性胆管炎,十二指肠引流显微镜检查
亚临床甲状腺功能减退症,甲状腺放射性核素显影检查
小儿自律性房性心动过速,血常规
老年人泌尿系统感染,溶菌酶
盆腔炎,妇科超声检查
光感型药疹,皮损
经行发热,血常规
乙型病毒性肝炎,抗丁型肝炎病毒IgG抗体
利德尔综合征,尿钾
结节性甲状腺肿,促甲状腺激素释放激素兴奋试验
失语症,语言检查法
小肠吸收不良综合征,维生素B12
慢性阿米巴性痢疾,阿米巴原虫抗原和抗体
冻伤,细胞组织化学染色
幽门梗阻,体位
小儿肝衰竭,血清前白蛋白（PA）
腘肌肌腱炎,骨与关节MRI检查
宫颈疾病,妇科常规检查
亚临床甲状腺功能减退症,游离三碘甲状腺原氨酸（FT3）
免疫性不孕,卵巢功能检查
后十字韧带损伤,关节检查
透明细胞软骨肉瘤,四肢的骨和关节平片
肌强直性肌病,血清肌酸激酶
梭形细胞脂肪瘤,免疫病理检查
子宫破裂,腹腔穿刺
联合免疫缺陷病,T4/T8比值
嗜睡症,颅脑CT检查
高钾血症,心电图
外阴浸润性鳞癌,肿瘤标志物检测
结膜充血,角膜照影法
三叉神经营养性损害,血液检查
角膜溃疡,直接涂片检查
遗传性凝血因子Ⅺ缺乏,凝血酶时间
龟头癌,免疫病理检查
急性腰扭伤,四肢的骨和关节平片
急性脑内血肿,颅脑MRI检查
慢性肾小球肾炎,菊粉清除率
无痛性心肌梗死,血清肌酸激酶同工酶
先天性耳前瘘管,心电图
男性生殖器外伤,阴茎检查
鼻病,鼻部检查
淋菌性结膜炎,淋球菌抗体检测
疣,γ-干扰素
小儿颅内出血,颅脑超声检查
乳腺肿瘤,乳房穿刺针活检
婴幼儿外阴炎,阴道分泌物检查
肾积水,肾功能检查
肌萎缩侧索硬化症,神经系统检查
副鼻窦炎,鼻腔内镜检查
浓缩胆汁综合征,腹部平片
梅毒,灭活血清反应素试验
精囊炎,精子爬高试验
臀上皮神经干痛,两点辨别感觉
