src_id,tag_id
外阴色素痣,妇科
老年人胃食管反流病,消化内科
高脂血症,心内科
儿童白斑,皮肤科
慢性骨髓炎,骨外科
阴盛阳衰症,中医综合
莱特雷尔-西韦病,眼科
外伤性胆管损伤,肝胆外科
肾性糖尿,内分泌科
热烧伤,烧伤科
盆腔疾病,妇科
品他病,传染科
抗磷脂抗体综合征,风湿免疫科
雷诺病,风湿免疫科
弱精,男科
氨基酸代谢病,小儿内科
巨人症及肢端肥大症,内分泌科
颅骨缺损,骨外科
神经性肌强直,神经内科
眼眶击出性骨折,眼科
股动脉损伤,普外科
久泄,中医综合
涎瘘,口腔科
真性红细胞增多症,血液科
卵巢无性细胞瘤,妇科
脊椎结核,骨外科
口腔白斑病,口腔科
肾周围炎,肾内科
血胸,心胸外科
原发性椎管内肿瘤,肿瘤外科
大脑凸面脑膜瘤,神经外科
妇女雄激素源性秃发,皮肤科
急进性肾炎,肾内科
羊水与胎粪吸入综合征,产科
遗传性凝血因子ⅩⅢ缺乏,血液科
黏多糖贮积症Ⅱ型,风湿免疫科
第Ⅱ、Ⅲ型脊髓血管畸形,普外科
视网膜静脉阻塞,眼科
小儿急性上呼吸道感染,小儿内科
口腔病,口腔科
休止期脱发,皮肤科
先天性青光眼,眼科
肝脏类癌,肿瘤内科
近视,眼科
继发性铁粒幼细胞性贫血,血液科
子宫内膜癌,妇科
冷球蛋白血症,皮肤科
脊柱裂,骨外科
腹股沟疝,普外科
小儿药物诱发的溶血性贫血,儿科综合
小儿人类疱疹病毒6，7，8型感染性疾病,小儿内科
着色性干皮病,皮肤科
小儿先天性肝囊肿,小儿外科
中毒性紫癜,血液科
风热感冒,中医综合
胞内分枝杆菌感染,血液科
眼眶骨纤维异常增殖症,眼科
牛皮癣,皮肤科
小儿慢性大疱性疾病,皮肤科
异常γ-球蛋白血症,血液科
雪盲,眼科
瘢痕癌,肿瘤外科
糖尿病性肾病,肾内科
先天性颅锁骨发育不全,骨外科
卵巢早衰,妇科
眼眶脂肪肉瘤,眼科
肝性血卟啉病综合征,肝胆外科
输卵管粘连,妇科
肌腱炎,骨外科
生乳头汗管囊腺瘤,肿瘤外科
原发性纤维蛋白溶解症,血液科
遗传性多发脑梗死性痴呆,神经内科
先天性胸腹裂孔疝,普外科
重复阴茎,男科
原发性肾上腺皮质功能减退症,内分泌科
小儿变应性鼻炎,耳鼻喉科
棘突压痛,骨外科
散光,眼科
小儿曼氏迭宫绦虫病和曼氏裂头蚴病,儿科综合
小儿α-地中海贫血,血液科
皮肤颌口虫病,传染科
卵巢小细胞癌,妇科
咽部混合瘤,耳鼻喉科
鄂木斯克出血热,传染科
胼胝体进行性变性,神经内科
乙醚中毒,急诊科
脊髓空洞症,神经内科
老年人高钠血症,急诊科
坐骨疝,普外科
化脓性角膜炎,眼科
良性纤维组织细胞瘤,肿瘤内科
胃食管反流病,普外科
巨乳头性结膜炎,眼科
脑萎,中医综合
脓疱疮,皮肤科
工业毒物中毒性周围神经病,神经内科
阿尔茨海默病性痴呆,精神科
原发性腹膜炎,消化内科
免疫介导性肾脏病,肾内科
腺淋巴瘤,肿瘤外科
眼睑恶性黑色素细胞肿瘤,眼科
乳头状汗腺腺瘤,肿瘤外科
丘疹紫癜性手套和短袜样综合征,皮肤科
小儿尖头并指趾综合征,小儿外科
结节性筋膜炎,皮肤科
阴部神经干痛,骨外科
急性化脓性乳突炎,耳鼻喉科
腺病毒性肺炎,呼吸内科
神经母细胞瘤,肿瘤外科
高血压,心内科
脓包疮,中医综合
新生儿脓疱疮,小儿外科
肺嗜酸性粒细胞浸润症,血液科
眼眶皮样囊肿,眼科
老年人支原体肺炎,呼吸内科
摩擦黑变病,皮肤科
嗜酸性细胞胃肠炎,消化内科
手足皲裂,皮肤科
小儿特发性室性心动过速,小儿内科
小儿碘缺乏病,小儿内科
先天性血管萎缩性皮肤异色症,皮肤科
甲状旁腺功能亢进,内分泌科
神经鞘源性肿瘤,心胸外科
瘘疮,肛肠科
小儿进行性骨干发育不良,儿科综合
小儿感冒,小儿内科
口蹄疫,感染科
先天性环状束带,骨外科
柯萨奇病毒疹,皮肤科
畸胎瘤,普外科
膀胱炎,泌尿内科
蛲虫病,消化内科
小儿蛔虫性肠梗阻,小儿外科
眼眶横纹肌肉瘤,眼科
上皮样肉瘤,肿瘤外科
长骨骨干结核,骨外科
蝶窦炎,耳鼻喉科
乳腺纤维肉瘤,肿瘤外科
宫颈癌前病变,妇科
一度房室传导阻滞,心内科
毛囊角化病,皮肤科
小儿遗传性痉挛性截瘫,小儿外科
心源性哮喘,呼吸内科
脾肾两虚,中医综合
先天性毛细血管扩张性大理石样皮肤,皮肤科
腺病毒感染,传染科
支气管肺炎,呼吸内科
心脏钝性闭合伤,心胸外科
太田痣,皮肤科
甲真菌病,皮肤科
小儿46-XY单纯性腺发育不全综合征,儿科综合
电击伤,烧伤科
铋中毒,急诊科
女性假两性畸形,整形美容科
Terson综合征,眼科
急性子宫内膜炎,妇科
食管克罗恩病,消化内科
呼吸性细支气管炎间质肺病,呼吸内科
小儿腺病毒性肺炎,小儿内科
乳头肌功能不全,心内科
胸骨骨髓炎,心胸外科
紫外线伤,眼科
老年人心脑综合征,心内科
原发性皮肤B细胞淋巴瘤,血液科
婴儿肢端脓疱病,皮肤科
肠系膜淋巴结炎,消化内科
亨廷顿病,神经内科
寰枢椎脱位,骨外科
急性出血性坏死性小肠炎,普外科
克里格勒-纳贾尔综合征,消化内科
滑囊炎,骨外科
己糖激酶缺乏症,血液科
结直肠血管瘤,普外科
鹅掌风,皮肤科
猫抓病,传染科
房室交界区性逸搏,心内科
子宫肥大,妇科
外阴血管瘤,妇科
颈型颈椎病,骨外科
低血压,心内科
寒性荨麻疹,皮肤科
小儿肠系膜淋巴结结核,小儿外科
小儿阵发性室上性心动过速,小儿内科
颈椎椎体楔形压缩骨折,骨外科
急性颌下腺炎,口腔科
葡萄胎,妇科
聚合性痤疮,皮肤科
盲肠阿米巴肉芽肿,普外科
重症肌无力,神经内科
软下疳,性病科
老视,眼科
东方马型脑炎,传染科
慢性糜烂性胃炎,消化内科
肉孢子虫病,传染科
多汗症,皮肤科
肾细胞癌,肿瘤外科
晚期产后出血,产科
麦粒肿,眼科
后天性视网膜劈裂,眼科
口腔念珠菌病,口腔科
脑缺血性疾病,神经外科
痔,肛肠科
急性全自主神经失调症,神经内科
肝肺综合症,消化内科
老年人低钠血症,急诊科
回盲瓣综合征,普外科
皮肤幼虫移行症,传染科
长Q-T间期综合征,心内科
渗出性中耳炎,耳鼻喉科
妊娠期合并急性胆囊炎,普外科
特异性肾实质疾病,肾内科
弯曲菌肠炎,传染科
先天性睑裂狭小综合征,眼科
黄体功能不全性不孕,中医综合
急性间质性肺炎,呼吸内科
白血病性咽峡炎,血液科
返流性胆管炎,消化内科
单纯疱疹性葡萄膜炎,眼科
夹色伤寒,中医综合
流行性角结膜炎,眼科
小儿血管瘤血小板减少综合征,儿科综合
急性肠炎,消化内科
皮炎,皮肤科
急性血源性骨髓炎,骨外科
海洛因肾脏病,肾内科
老年人低血糖症,内分泌科
切除术后内疝,普外科
咽喉癌,耳鼻喉科
心脏神经官能症,神经内科
霜样树枝状视网膜血管炎,眼科
慢性心功能不全,心内科
残胃癌,肿瘤外科
病毒性肝炎,肝病
类丹毒,皮肤科
肾盂肿瘤,肾内科
卵巢卵黄囊瘤,妇科
髂骨致密性骨炎,骨外科
诺沃克类病毒胃肠炎,消化内科
肘关节强直,骨外科
皮肤脑膜瘤,神经外科
畸形性骨炎,骨外科
喉上神经损伤,神经内科
胆汁性肝硬化,消化内科
无功能垂体腺瘤,内分泌科
心包囊肿,心胸外科
表皮样囊肿,肿瘤内科
坐板疮,中医综合
双行睫,眼科
上呼吸道感染,呼吸内科
反应性浆细胞增多症,血液科
迪厄拉富瓦病,消化内科
维生素D缺乏性佝偻病,小儿内科
多囊肝,肝病
真菌性肠炎,消化内科
非细菌性血栓性心内膜炎,心内科
妊娠合并生殖道沙眼衣原体感染,妇科
藏毛窦和藏毛囊肿,普外科
酒精中毒性精神障碍,神经内科
淋巴丝虫病,传染科
腺样囊性癌,肿瘤外科
小儿一氧化碳中毒,急诊科
恶性脑膜瘤,神经外科
心脏转移性恶性黑色素瘤,肿瘤外科
乳突炎,耳鼻喉科
腹部肿块,消化内科
蛛网膜炎,神经内科
老年人腔隙性脑梗死,心内科
痈,皮肤科
小儿大肠杆菌肠炎,小儿内科
增殖型天疱疮,皮肤科
上干型胸廓出口综合征,骨外科
视网膜下纤维化和葡萄膜炎综合征,眼科
睡眠-觉醒节律障碍,神经内科
类风湿性关节炎肾损害,肾内科
小儿肥胖通气不良综合征,儿科综合
脑血管硬化,神经内科
腘肌肌腱炎,骨外科
脑积水,神经外科
老年人前列腺癌,泌尿外科
药物性食管炎,消化内科
颗粒细胞瘤,皮肤科
妊娠合并慢性肾上腺皮质功能减退,产科
喘息样支气管炎,呼吸内科
咽部乳头状瘤,耳鼻喉科
囊性纤维化,消化内科
变形性骨炎,骨外科
小儿盘肠气痛,中医综合
胆道感染,消化内科
胎儿窘迫,产科
梅尼埃病,耳鼻喉科
输卵管积水,中医综合
糖原累积症,内分泌科
老年人急性阑尾炎,普外科
混合型肾小管性酸中毒,肾内科
滴虫性外阴炎,妇科
脊髓灰质炎后遗症,康复科
肺脓肿,呼吸内科
甲状舌管囊肿与鳃裂囊肿,口腔科
脓毒症和菌血症,血液科
肥大性龈炎,口腔科
喉结核,耳鼻喉科
眼球后退综合征,眼科
外阴前庭炎,妇科
静止性淋巴细胞性甲状腺炎,内分泌科
上颌后缩,口腔科
低镁血症,营养科
膝关节侧副韧带损伤,骨外科
淋球菌性腹膜炎,普外科
骨膜性软骨肉瘤,肿瘤外科
非甲状腺性的病态综合征,内分泌科
小儿两性畸形,小儿外科
出血性脑梗死,神经内科
原发性皮肤免疫细胞瘤,血液科
偻附,中医综合
小儿消化道出血,小儿内科
耳病,耳鼻喉科
老年人血栓性疾病,血液科
腹绞痛综合征,消化内科
肺门淋巴结核,传染科
肠瘘,肛肠科
心脑血管疾病,神经内科
汽油中毒,急诊科
新生儿出血症,血液科
朗汉斯细胞的组织细胞增多症,血液科
颞骨和下颔骨关节异常,骨外科
新生儿青紫,小儿内科
阑尾类癌,肿瘤外科
小儿疳眼,中医综合
单纯性雀斑样痣,皮肤科
适应障碍,精神科
心脏神经症,心内科
老年人多发性骨髓瘤,血液科
短P-R综合征,心内科
小儿热带嗜酸性粒细胞增多症,小儿内科
平滑肌肉瘤,肿瘤外科
痰毒,中医综合
食管异物,心胸外科
牙结石,口腔科
远视,眼科
脑外伤,急诊科
妊娠合并梅毒,妇科
腮腺恶性肿瘤,肿瘤外科
线粒体病,神经内科
急性髌骨脱位,骨外科
隐匿性肾小球肾炎,肾内科
梅毒性骨软骨炎,骨外科
妊娠合并卵巢肿瘤,产科
毛母质瘤,肿瘤外科
兔热病,传染科
小儿早老症,儿科综合
弥漫性特发性骨肥厚,骨外科
并指畸形,普外科
雷诺氏病,普外科
顿呛,中医综合
头皮及颅骨烧伤,烧伤科
包茎,男科
鼻外伤,耳鼻喉科
强直型脑瘫,神经内科
双侧肾缺如,泌尿外科
颅内动脉瘤,神经外科
肺不张,呼吸内科
血红蛋白M病,血液科
大肠脂肪瘤,肿瘤外科
卵巢破裂,妇科
卵黄状黄斑营养不良,眼科
先天性鼻部皮样囊肿及瘘管,耳鼻喉科
头部鳞状细胞癌,肿瘤外科
脱屑性间质肺炎,呼吸内科
妊娠合并急性胆囊炎,产科
癫痫持续状态,神经内科
腹腔脓肿,普外科
慢性硬脑膜下血肿,神经外科
项痹,中医综合
表皮痣,皮肤科
葡萄球菌肺炎,呼吸内科
多肌腱末端病,骨外科
眼眶内静脉曲张,眼科
基质性角膜炎,眼科
多发脑梗塞性精神障碍,神经内科
急性泪腺炎,眼科
脑蛛网膜下腔出血,神经外科
抗体免疫缺陷病,风湿免疫科
脑外伤伴发的精神障碍,精神科
肾功能衰竭,肾内科
工业中毒所致的精神障碍,精神科
精瘀证,中医综合
小儿真菌性肺炎,小儿内科
先天性全丙种球蛋白低下血症,风湿免疫科
足菌肿,皮肤科
颅内畸胎瘤,神经外科
颈部血管瘤,普外科
小儿皮肤黏膜淋巴结综合征,儿科综合
赤脉传睛,中医综合
急性硬脑膜下血肿,神经外科
太阳病,中医综合
热带痉挛性轻截瘫,神经内科
瑞尔黑变病,皮肤科
δ-贮存池病,血液科
高催乳素血症,妇科
精神发育迟缓,精神科
心厥,中医综合
霰粒肿,眼科
小儿结节性多动脉炎,儿科综合
遗传性肥胖,遗传病科
睑板腺癌,眼科
婴幼儿胃食管反流,小儿内科
手足发绀症,心内科
创伤性骨髓炎,骨外科
阴囊丝虫病,泌尿外科
路易体痴呆,神经内科
肠郁,中医综合
砷化氢引起的溶血性贫血,血液科
光泽苔藓,皮肤科
颈部囊状淋巴管瘤,肿瘤内科
复合型酸碱失衡,急诊科
四肢血栓性浅静脉炎,普外科
类风湿关节炎,风湿免疫科
小儿军团病肾病,儿科综合
主动脉口狭窄,心胸外科
皮肤念珠菌病,皮肤科
骨淋巴管瘤,肿瘤外科
妊娠合并重症肌无力,产科
结缔组织性肠炎,消化内科
夏季皮炎,皮肤科
低钠血症,消化内科
先天性白细胞颗粒异常综合征,血液科
肺炭疽,传染科
脉管炎,普外科
溴中毒,急诊科
甲状舌管囊肿,口腔科
中风后遗症,中医综合
小儿呼吸道合胞病毒肺炎,小儿内科
天疤疮,中医综合
老年人上腔静脉受压综合征,心内科
急性化脓性脑膜炎,神经内科
屏幕脸,心理科
男科病,男科
管状小汗腺癌,肿瘤外科
化脓性腮腺炎,口腔科
酸碱灼伤,急诊科
胬肉攀睛,中医综合
小儿脑积水,小儿外科
厌氧菌感染,普外科
霍乱样综合征,消化内科
念珠状发,皮肤科
慢性阿米巴病肠炎,传染科
膝内翻,骨外科
小儿肥胖性生殖无能综合征,儿科综合
肠道传染病,传染科
女子梦交,中医综合
痱,皮肤科
小儿糖原贮积病Ⅴ型,儿科综合
心律失常,心内科
疱疹,皮肤科
脑回状颅皮,普外科
结肠腺癌,普外科
复孔绦虫病,传染科
气管闭合性损伤,心胸外科
黏膜相关样组织淋巴瘤,肿瘤外科
小儿低钠血症,小儿内科
嗜酸粒细胞增多症,血液科
胸腔积液,心胸外科
乳头状腺瘤,肿瘤内科
地方性甲状腺肿,内分泌科
胼胝,皮肤科
高胰岛素血症,内分泌科
腹股沟滑动性疝,普外科
隐睾,男科
丛集性头痛,神经内科
疱疹样天疱疮,皮肤科
新生儿先天性弓形体感染,小儿内科
外阴瘙痒症,妇科
Marie-Bamberger综合征,呼吸内科
慢性腹泻,消化内科
包皮过长,男科
外阴颗粒性肌母细胞瘤,妇科
外伤后脑膨出,神经外科
小儿血栓性血小板减少性紫癜,儿科综合
登革出血热,传染科
风湿性多肌痛,风湿免疫科
肺部粪类圆线虫病,呼吸内科
胰瘘,普外科
手汗症,皮肤科
先天性仰趾外翻足,骨外科
嗜人T淋巴细胞Ⅰ型所致的葡萄膜炎,眼科
妊娠合并血栓性疾病,产科
鲍恩病,肿瘤外科
小儿无菌性脑膜炎综合征,小儿内科
支气管肺隔离症,心胸外科
长骨造釉细胞瘤,肿瘤外科
克雷氏骨折,普外科
急性舌扁桃体炎,口腔科
紫癜性肾炎,肾内科
外阴天疱疮,皮肤科
小儿肠吸收不良综合征,小儿内科
胃出血,消化内科
玻璃体疝,眼科
急性化脓性甲状腺炎,内分泌科
小儿分离性焦虑症,儿科综合
二尖瓣和主动脉瓣的疾患,心内科
睑板腺囊肿,眼科
眼眶假瘤,眼科
外伤后颈内动脉闭塞,普外科
内分泌失调,内分泌科
肝癌,肝病
小儿肝性脑病,儿科综合
甲型病毒性肝炎,肝病
胫骨后唇骨折,骨外科
血管畸形引起的吞咽困难,心胸外科
老年人假膜性小肠结肠炎,普外科
膈肌膨出,心胸外科
心脏转移瘤,心内科
急性肠系膜上动脉栓塞或血栓形成,消化内科
胫骨髁骨折,骨外科
功能性聋,耳鼻喉科
柞蚕蛹脑病,神经内科
老年人间质性肺炎,呼吸内科
器械性食管损伤,心胸外科
包皮水肿,男科
高原病,急诊科
男性更年期综合症,男科
阴道囊肿,妇科
手干裂,皮肤科
神经发育迟滞,神经内科
风寒,中医综合
胆囊切除术后综合征,消化内科
光感型药疹,皮肤科
营养代谢障碍疾病,营养科
小儿外源性变应性肺泡炎,小儿内科
小阴茎,男科
板层状鱼鳞病,皮肤科
酸中毒,其他综合
小儿支气管肺炎,小儿内科
镰状细胞病,血液科
病态窦房结综合征,心内科
春季卡他性结膜炎,眼科
小儿特发性肺纤维化,儿科综合
细菌性肠炎,消化内科
残胃平滑肌肉瘤,普外科
左前分支传导阻滞,心内科
真菌过敏症,其他综合
肾动脉血栓形成和栓塞,肾内科
餐后血糖过低症,消化内科
脐带脱垂,产科
早熟性儿童乳房肥大症,内分泌科
肾上腺意外瘤,内分泌科
维生素B6依赖综合征,普外科
中心性浆液性脉络膜视网膜病变,眼科
松毛虫性骨关节炎,血液科
跟骨骨骺骨软骨病,骨外科
肝火犯肺,中医综合
水过多,急诊科
小儿低氯性氮质血症综合征,儿科综合
老年人肺性脑病,神经内科
小儿肾积水,肾内科
慢性自身免疫性甲状腺炎,内分泌科
血痹,中医综合
淋病合并症精囊炎,男科
肾及输尿管重复畸形,泌尿外科
反应性组织细胞增多症,血液科
脂肪肝,肝病
药物中毒,急诊科
性障碍,心理科
先天性桡骨小头脱位,骨外科
特发性葡萄膜大脑炎,眼科
乳房肉瘤,肿瘤外科
阑尾炎,普外科
新生儿尿布皮炎,小儿外科
血小板减少性紫癜,血液科
伤寒与副伤寒,传染科
压力性尿失禁,泌尿外科
单纯肾异位,泌尿外科
液脱,中医综合
多发性骨髓瘤,血液科
恶性纤维组织细胞瘤,肿瘤外科
肥厚型心肌病,心内科
舌白斑,口腔科
心房内传导阻滞,心内科
脾功能亢进,消化内科
肌纤维组织炎,骨外科
女性癫痫,神经内科
躯体形式障碍,精神科
维斯科特-奥尔德里奇综合征,血液科
房室交接区性期前收缩,心内科
靶样含铁血黄素沉积性血管瘤,肿瘤外科
磨牙,口腔科
癔症,精神科
吸入性肺炎,呼吸内科
外伤性脑脓肿,神经外科
小儿胆道蛔虫症,小儿外科
肝炎后综合征,肝病
小儿外部性脑积水,小儿外科
气管、支气管狭窄,心胸外科
颈椎病,骨外科
小儿关节弯曲综合征,儿科综合
慢性劳损性腰背痛,骨外科
颅内静脉窦血栓形成,神经内科
远端肾小管性酸中毒,肾内科
肠风,中医综合
先天性桡骨缺如,骨外科
色素斑,中医综合
小儿斜视,眼科
转移性骨肿瘤,肿瘤外科
肛门直肠周围脓肿,肛肠科
皮下裂头蚴病,传染科
男性病,男科
心功能障碍,心内科
肉毒中毒,急诊科
腹膜转移癌,肿瘤外科
小儿类白血病反应,小儿内科
小儿良性先天性肌弛缓综合征,小儿内科
原发性骨淋巴瘤,肿瘤内科
新生儿侵袭性大肠杆菌肠炎,消化内科
小儿糖尿病肾病,儿科综合
腹膜后肿瘤,肿瘤内科
痞满,中医综合
小儿肺泡性蛋白沉积症,儿科综合
小儿抽动秽语综合征,心理科
皮肤T细胞淋巴样增生,皮肤科
小肠血管瘤,普外科
脾破裂,普外科
口腔颌面部毛细管型淋巴管瘤,肿瘤内科
产后喘促,妇科
氟骨症,口腔科
残胃淋巴瘤,消化内科
小儿赖氏综合征,儿科综合
妊娠合并肺炎,产科
股骨头骨骺骨软骨病,骨外科
痧气,中医综合
软纤维瘤,肿瘤外科
落叶型天疱疮,皮肤科
儿童尖锐湿疣,性病科
心阳虚,中医综合
急性肺水肿,呼吸内科
婴儿闷热综合症,中医综合
包涵体肌炎,普外科
寒湿泄泻,消化内科
瑞列绦虫病,传染科
汗证,内分泌科
淋巴瘤样肉芽肿,呼吸内科
肝胃不和,中医综合
Leber遗传性视神经病变,眼科
小儿脑肿瘤,肿瘤内科
镁过多症,肾内科
口腔颌面部囊肿,口腔科
新生儿消化道重复症,小儿外科
小儿脉络丛乳头状瘤,眼科
柏-查综合征,消化内科
过期妊娠,产科
腋臭,皮肤科
法洛四联症,心胸外科
特异性心肌病,心内科
短肠综合征,普外科
急性颈部软组织损伤,骨外科
蜂螫伤,皮肤科
结直肠癌,肿瘤内科
睥翻粘睑,中医综合
小儿下丘脑错构瘤,小儿外科
大骨节病,风湿免疫科
食管穿透性损伤,消化内科
口周皮炎,皮肤科
肱骨内髁骨折,骨外科
神经卡压综合征,骨外科
孢子丝菌病,皮肤科
肺青霉病,呼吸内科
小儿结节性甲状腺肿,儿科综合
筋瘤,中医综合
躯体感染伴发的精神障碍,精神科
小儿尤因肉瘤,小儿外科
膈下脓肿,消化内科
非霍乱弧菌感染,消化内科
颈神经背支卡压症,骨外科
根尖周病,口腔科
酒渣鼻,皮肤科
小儿结节病,儿科综合
感染性疾病所致贫血,血液科
全身化脓性感染,普外科
妊娠合并尖锐湿疣,妇科
绞架性骨折或外伤性枢椎椎弓骨折,骨外科
肝上皮样血管内皮细胞瘤,肝病
新生儿咽下综合征,小儿内科
小儿色素荨麻疹,儿科综合
掌指骨结核,骨外科
巴雷特食管,消化内科
肥大细胞增多症,风湿免疫科
小儿慢性硬膜下血肿,儿科综合
先天性肺囊肿,心胸外科
面颈部毛囊性红斑黑变病,皮肤科
腹水,消化内科
过度通气综合征,呼吸内科
膈下食管憩室,心胸外科
小儿埃可及柯萨奇病毒感染,血液科
史-约综合征,眼科
眼底病,眼科
纳尔逊综合征,内分泌科
滴虫性阴道炎,妇科
乙胺嘧啶中毒,急诊科
症状性癫痫综合征,神经内科
慢性蝶窦炎,耳鼻喉科
青春期功能失调性子宫出血,妇科
先天性肾上腺皮质增生症,遗传病科
获得性免疫缺陷综合征的心血管损害,心内科
葡萄球菌感染,感染科
胎死宫内,产科
热带口炎性腹泻,消化内科
结肠类癌,普外科
淋菌性肛门直肠炎,消化内科
膝关节滑膜皱襞综合征,骨外科
躯体感觉障碍,神经内科
腹腔肺吸虫病,传染科
查加斯病,传染科
急性肠系膜上动脉梗死,消化内科
双颌前突,口腔科
老年人低血压,心内科
基底细胞瘤,肿瘤外科
头皮损伤,神经外科
老年人胆囊癌,肝胆外科
小儿普通易变型免疫缺陷,儿科综合
埃可病毒疹,皮肤科
高血压病伴发的精神障碍,心内科
旋毛虫病,传染科
老年人慢性支气管炎,呼吸内科
氯气中毒,急诊科
小儿戈谢病,儿科综合
锑中毒,急诊科
阻生齿,口腔科
单克隆丙种球蛋白病伴周围神经病,神经内科
海绵窦血栓,普外科
金疮,中医综合
中毒性休克综合征,急诊科
后牙反合,口腔科
输卵管阻塞性不孕,妇科
获得性循环抗凝物质增多症,血液科
小儿血小板释放功能缺陷性疾患,儿科综合
慢性胃炎,消化内科
Shy-Drager综合征,神经内科
合成树脂与塑料所致的皮肤病,皮肤科
梭状芽胞杆菌伤口感染,传染科
反流性食管炎,消化内科
咳嗽晕厥综合征,呼吸内科
小儿克山病,儿科综合
鼠咬伤,中医综合
喉痈,中医综合
脊髓肿瘤,肿瘤外科
头癣,皮肤科
小儿肝肿瘤,肿瘤内科
炎症后弹力纤维松解伴皮肤松弛,皮肤科
卓－艾氏综合征,消化内科
枕骨下硬结性毛囊炎,皮肤科
先天性尺桡骨融合,骨外科
面瘫,神经内科
苏格兰脑炎,传染科
叠瓦癣,皮肤科
狼疮样综合征,风湿免疫科
桡骨干下1/3骨折合并下尺桡关节脱位,骨外科
小儿龋病,口腔科
纤维化综合征,风湿免疫科
卵巢交界性肿瘤,妇科
细菌性肝脓肿,肝病
乳汁吸入性肺炎,小儿内科
腹股沟直疝（疝气）,普外科
汉德-许勒尔-克思斯琴病,眼科
小儿炎症性肠病,小儿内科
苦夏,中医综合
中暑,急诊科
奇孔古尼亚病毒性疾病,传染科
脱发性毛囊炎,皮肤科
玻璃纤维引起的皮肤病,皮肤科
小儿扩张型心肌病,儿科综合
老年人心房纤颤,心内科
巨舌,口腔科
三尖瓣闭锁,心胸外科
小儿纯红细胞再生障碍性贫血,小儿内科
夏季热,中医综合
急性酒中毒,急诊科
乳房疼痛,妇科
食管中段憩室,普外科
阴茎结核疹,传染科
盲肠肉芽肿,消化内科
肾上腺髓质增生,内分泌科
流感嗜血杆菌感染,感染科
牙周脓肿,口腔科
黑癣,皮肤科
先天性喉闭锁,耳鼻喉科
纤维软骨间质瘤,肿瘤外科
慢性心包炎,心内科
