src_id,tag_id
喉纤维瘤,喉阻塞
视网膜动脉阻塞,视网膜中央动脉阻塞
青春期功能失调性子宫出血病,多囊卵巢综合征
老年人类风湿性关节炎,骨关节炎
惠普尔病,高钾血症
盆腔充血综合征,非细菌性前列腺炎
股外侧皮神经卡压综合征,股神经干性痛
胎膜早破,结肠炎
副霍乱,尿毒症
急性淋巴管炎,急性淋巴结炎
小儿再发性腹痛,小儿营养不良
酒精中毒性肌病,心律失常
老年人支气管哮喘,慢性支气管炎
脉络膜缺血,水肿
老年人肺心病,肾功能不全
小儿醛固酮过多症,小儿周期性低血钾性麻痹
外伤性脾破裂,肋骨骨折
衣原体尿路感染,结膜炎
麦格综合征,子宫脱垂
阴囊癌,膀胱癌
排卵障碍,多毛症
慢性外耳道炎,耳聋
恋童癖,心肌炎
风疹,急性单纯疱疹病毒性脑炎
抽动障碍,多动症
气管及支气管发育障碍,气管食管瘘
小儿膀胱-输尿管反流综合征,高血压
淋巴结结节病,骨关节炎
高钠血症,休克
肱骨远端全骺分离,肘内翻畸形
运动员胸背与腰背痛,腰椎间盘突出
胃病,十二指肠溃疡
脑棘球蚴病,癫痫
慢性细菌性痢疾,类白血病反应
化脓性颅骨骨髓炎,颅骨缺损
支气管肺炎,呼吸衰竭
小儿叶酸缺乏病,小儿神经管畸形
心脏骤停与心肺脑复苏,昏迷
急性浅表性包皮龟头炎,龟头炎
腓总神经损伤,瘫痪
静脉炎,皮炎
老年男性性功能障碍,性心理障碍
胰腺假性囊肿,休克
羊水过少,胎儿窘迫
草莓状血管瘤,充血性心力衰竭
戒酒综合征,癫痫
帕金森病性痴呆,抑郁症
间插血吸虫病,败血症
软组织肉瘤,肠套叠
白大衣高血压,心绞痛
阿斯伯格综合症,抑郁症
小儿先天性直肠肛门畸形,外阴炎
甲亢性心脏病,动脉硬化
间歇性外斜视,斜视
Rh血型不合,新生儿胆红素脑病
干酪性鼻窦炎,颌下间隙感染
老年人颈性眩晕,骨折
花柳病,三期梅毒
新生儿肝脾肿大,肺炎
老年人心脑综合征,脑出血
牙齿感觉过敏症,牙龈炎
电解质紊乱,昏迷
脊椎病,高血压
隐翅虫皮炎,头痛
月经不调,痛经
骨筋膜室综合症,休克
开放性手外伤,创伤性关节炎
失盐性肾炎,心力衰竭
外阴佩吉特病,结肠癌
痢疾后综合症,心内膜炎
急性胃扩张,腹膜炎
新生儿尿布皮炎,败血症
早孕,流产
高血脂,脂肪肝
肛乳头瘤,便秘
先天性巨结肠,肠梗阻
感冒,支气管炎
短暂性大脑缺血性发作,颈椎病
原发性系统性淀粉样变,多发性骨髓瘤
非霍乱弧菌感染,休克
维生素A摄入过多,地中海贫血
棘阿米巴性角膜炎,视网膜脱离
螨皮炎,哮喘
急性播散性脑脊髓炎,褥疮
猝死,抽搐与惊厥
肺纤维化,肺动脉高压
小儿遗传性共济失调,视神经萎缩
原发性腹膜后肿瘤,贫血
中暑痉挛,肺水肿
麻痹性痴呆,痴呆
继发性腹膜炎,贫血
慢性舌扁桃体炎,慢性扁桃体炎
鼻/鼻型T/NK细胞淋巴瘤,肿胀
高眼压症,失眠
胸部放线菌病,肺炎
椒疮,结膜干燥症
脊椎病,瘫痪
化脓性脑膜炎,脑梗死
虹膜睫状体炎,视网膜脱离
妊高征,子痫
非依赖性物质伴发依赖,营养不良
苔藓样结核疹,扁平苔藓
变性性近视的眼底损害,白内障
慢性进行性舞蹈病,遗传性痉挛性截瘫
亚临床甲状腺功能亢进,心律失常
股外侧皮神经病,腹部肿块
先天性仰趾外翻足,胼胝
脱囊,肿胀
肝炎病毒相关风湿病,心肌炎
子宫内膜炎,急性弥漫性腹膜炎
高睾酮血症,闭经
盲肠肉芽肿,阿米巴肠病
血瘤,血管网织细胞瘤
胃出血-测试,休克
小儿低氯性氮质血症综合征,高钾血症
新生儿肝脾肿大,化脓性脑膜炎
黏多糖贮积症Ⅶ型,脐疝
妊娠性哮喘,早产
迁延性肺嗜酸粒细胞浸润症,肝炎
开放性骨折,静脉血栓形成
盆底痉挛综合症,痔疮
偻附,背痈
新生儿红细胞增多症-高黏滞度综合征,新生儿坏死性小肠结肠炎
胸骨骨折,气胸
小儿指甲-髌骨综合征,肾功能衰竭
曲霉球,胸膜炎
小儿便秘,缺血性肠绞痛
老年人高血压危象,高血压脑病
先天性梅毒,骨髓炎
大网膜肿瘤,腹水
耳外伤,耳聋
妊娠呕吐,眼球震颤
精神分裂症,焦虑症
五积,腹痛
湿热蕴脾,颅咽管瘤
慢性淋巴细胞性甲状腺炎,类风湿关节炎
缺血性脑卒中,下肢深静脉血栓形成
硫化氢中毒,头痛
原藻病,腹泻
电烧伤,休克
无痛性甲状腺炎,甲状腺功能减退
血管性帕金森综合征,心律失常
粉刺样痣,小汗腺痣
微病毒B19感染性风湿病,葡萄糖-6-磷酸脱氢酶缺乏症
小儿月经过多,子宫肌瘤
盆腔炎,女性不孕症
骨质软化症与佝偻病,骨质软化症与佝偻病
小儿时期常见的呕吐,吸入性肺炎
腹卒中综合征,休克
老年人脑出血,肺炎
高血压肾病,心脏病
小儿急性上呼吸道感染,败血症
韧带损伤,半月板损伤
发育迟缓,癫痫
温抗体型自身免疫性溶血性贫血,小儿阵发性睡眠性血红蛋白尿症
膜性肾小球肾炎,间质性肾炎
骶尾部畸胎瘤,便秘
膜增生性肾小球肾炎,肾功能衰竭
急性会厌炎,肺水肿
表皮葡萄球菌肺炎,化脓性关节炎
急性胆管炎,休克
经行尿感,阴虚火旺
川崎病,心肌炎
牙斑,牙周炎
脊膜膨出与脊膜脊髓膨出,脑疝
Kaposis肉瘤,骨肉瘤
胰腺损伤,胰瘘
高血压病视网膜病变,视网膜动脉阻塞
慢性酒中毒,血栓形成
外耳湿疹,睡眠障碍
遗传性感觉神经病,智力低下
小儿选择性免疫球蛋白A缺乏症,红斑狼疮
眼睑疖肿和脓肿,败血症
幼年性黄色肉芽肿,青光眼
温抗体型自身免疫性溶血性贫血,戈谢病
乳痈,乳房疼痛
锑及其化合物引起的皮肤病,皮炎
阴道转移性肿瘤,非特异性阴道炎
先天性多发性关节挛缩症,脊柱侧凸
马方综合征,蛛网膜下腔出血
胁痛,肝硬化
软骨样汗管瘤,营养代谢障碍疾病
酒中毒性小脑变性,心律失常
溃疡病出血,休克
甲真菌病,甲沟炎
湿热蕴脾,风湿热
外伤后低颅压综合征,颅内出血
慢性细菌性痢疾,营养不良
肝炎双重感染,肝癌
二硫化碳中毒,昏迷
先天性风疹综合征,先天性心脏病
梅毒肾病,急性肾小球肾炎
老年人急性非淋巴细胞白血病,贫血
慢性心力衰竭,下肢静脉血栓形成
湿热蕴脾,新生儿泪囊炎
子宫内膜厚,子宫内膜癌
颅骨骨折,脑脓肿
先天性胆管囊状扩张,胆管扩张症
原发性下肢深静脉瓣膜关闭不全,湿疹
寻常痤疮,疤痕
老年人院内获得性肺炎,肺水肿
胃损伤,腹膜炎
腹主动脉腔静脉瘘,便血
乳头状囊腺癌,面瘫
胃良性肿瘤,幽门梗阻
增殖体肥大,咽扁桃体肥大
间插血吸虫病,急性阑尾炎
腹股沟肉芽肿,鳞状细胞癌
肝脏外伤,败血症
先天性风疹综合征,神经性耳聋
脂肪肝,水肿
特发性肺纤维化,肺心病
室性逸搏及室性逸搏心律,心绞痛
克山病,心律失常
白内障,黄斑囊样水肿
胸膜炎,心肌炎
前葡萄膜炎,交感性眼炎
矽肺,自发性气胸
慢性鼻炎,耳聋
先天性短食管,支气管肺炎
阴沟肠杆菌感染,脓肿
肛廔,肛瘘
Austin型幼儿脑硫脂病,共济失调
钱币状掌跖角化病,弥漫性掌跖角化病
腹型癫痫综合征,水肿
附睾畸形,鞘膜积液
小儿先天性外胚层发育不良综合征,中暑
念珠菌性包皮龟头炎,附睾炎
畸形性骨炎,原发性甲状旁腺功能亢进症
空肠弯曲菌肠炎,弯曲菌感染
轮状病毒性肠炎,肠套叠
项痹,意识障碍
老年肺炎,心力衰竭
肝硬化,黄疸
颌面部放线菌病,骨髓炎
结节性多动脉炎性巩膜炎,心包炎
间歇性精神病,焦虑症
小儿麻痹症,高血压
铅中毒引起的溶血性贫血,贫血
闭合性脑外伤,多重肺部感染
先天性厚甲症,黏膜白斑
获得性视网膜劈裂,视网膜脱离
急性后部多灶性鳞状色素上皮病变,视网膜静脉阻塞
牙周萎缩,慢性牙周炎
小儿巨幼细胞性贫血,鼻出血
猪带绦虫病,囊虫病
甲状腺功能亢进症的肾损害,恶心和呕吐
急性肠梗阻,腹痛
阴道前壁膨出,肾积水
维生素A摄入过多,儿童腹痛
黄斑病,黄斑囊样水肿
急性胆源性胰腺炎,败血症
小儿病毒性心肌炎,心源性休克
新生儿Wilson-Mikity综合征,新生儿呼吸窘迫综合征
脑痨,恶心和呕吐
膜增生性肾小球肾炎,营养不良
职业病,二硫化碳中毒
小儿急性肾功能衰竭,低钠血症
产后血瘀,失血性休克
顽痹,痛风和高尿酸血症
新生儿心肌炎,心力衰竭
老年人急性呼吸窘迫综合征,休克
妊娠合并特发性血小板减少性紫癜,颅内出血
肠结核,肠套叠
继发性腹膜炎,多系统器官功能衰竭
过敏性血管炎,头痛
肺地丝菌病,败血症
骨旁骨肉瘤,贫血
进食障碍,低钾血症
阴虱病,毛囊炎
小儿出血性休克和脑病综合征,便血
胆囊囊肿,胆囊炎
新生儿消化不良,小儿营养不良性消瘦
亚硝酸盐中毒,肺衰
寒湿泄泻,脱水
小儿人类疱疹病毒6，7，8型感染性疾病,间质性肺炎
少腹如扇,腹痛
小儿腺病毒性肺炎,水肿
小儿维生素B1缺乏病,心力衰竭
继发性化脓性腹膜炎,休克
小儿神经管畸形,唇裂
妊娠期合并急性胆囊炎,胰腺炎
肝性脊髓病,腹水
隐匿型乳腺癌,胸腔积液
子宫发育异常,习惯性流产
结肠破裂,结肠瘘
甲状旁腺功能亢进性心肌病,心绞痛
细菌协同性坏疽,筋膜炎
咽部机械性创伤,吞咽困难
宫颈浸润癌,子宫内膜癌
嵌杯样病毒胃肠炎,恶心和呕吐
玻璃体及视网膜脱离手术所致青光眼,化脓性葡萄膜炎
植物人,脑震荡
小儿急性中毒,脱水
毛圆线虫病,贫血
遗传过敏性皮炎,鱼鳞病
颈部囊状淋巴管瘤,小儿言语和语言障碍
尿路真菌感染,膀胱炎
放射性周围神经病,舌咽神经损伤
金疮,骨折
太阳病,太阳中风
成人脐疝,上消化道出血
小儿心肌炎,心房扑动
老年人稳定型心绞痛,心力衰竭
痰积,痰浊头痛
小儿硬皮病,肺动脉高压
胰腺假囊肿,水肿
老年人前列腺癌,贫血
网膜原发性节段性梗死,结核性腹膜炎
外阴溃疡,软下疳
小儿食积,新生儿发热
头-面血管瘤综合征,脊柱裂
纵隔非霍奇金淋巴瘤,食管源性胸痛
气臌,气胀
锁合,畸形性吞咽困难
老人腹股沟斜疝,休克
急性出血性坏死性小肠炎,休克
脊索瘤,躯体感觉障碍
老年人急性感染后肾炎,昏迷
干呕,腹痛
原发性阴道恶性淋巴瘤,宫颈癌
心动过缓,心绞痛
小儿脂肪吸收不良,发育迟缓
麻疹样红斑,肿胀
遗传性对称性色素异常症,色素斑
肾创伤,肾动静脉瘘
小儿肺栓塞,肾病综合征
小儿脑水肿与颅内高压综合征,呼吸衰竭
玻璃体疝,青光眼
继发性粘连性蛛网膜炎,瘫痪
寰枢椎脱位,小脑扁桃体下疝
巩膜炎,青光眼
咽部硬结病,耳鸣
舌静脉曲张,静脉曲张综合征
股骨颈骨折,创伤性关节炎
肾上腺髓质功能亢进,血管瘤
小儿动力性肠梗阻,代谢性酸中毒
胎儿窘迫,脑病
假性甲状旁腺功能减退症,癫痫
疱疹,尿潴留
副球孢子菌病,肺气肿
放射性心包炎,房室传导阻滞
选择性IgA缺乏症,系统性红斑狼疮
创伤性骨髓炎,骨不连
小儿颈交感神经麻痹综合征,白内障
先天性巨细胞包涵体病,运动障碍疾病
小儿尿石症,肾积水
神经源性膀胱,尿路感染
眼眶脓肿,头痛
眼底出血,黄斑囊样水肿
隐斜,恶心和呕吐
小儿脑瘫,癫痫
新生儿肝炎,小儿消化道出血
结肠损伤,贫血
梅毒肾病,猝死
外阴佩吉特病,前庭大腺癌
肾嗜酸细胞瘤,腰痛-血尿综合征
头外伤,贫血
吸入性肺炎,肺水肿
颌骨癌,口腔疾病
卫氏并殖吸虫病,胸腔积液
先天性肛门直肠畸形,尿路感染
寒冷性荨麻疹,关节痛
慢性心力衰竭,肺炎
进行性脊髓性肌萎缩症,呼吸道感染
白带异常,宫颈癌
内分泌失调,子宫内膜异位症
羊水过多,胎盘早剥
黄斑囊样水肿,黄斑裂孔
赤丝虬脉,结膜充血
进行性面偏侧萎缩症,偏头痛
人类T淋巴细胞病毒感染,胸腔积液
副神经损伤,肿瘤
脊髓缺血性疾病,尿路感染
过敏性哮喘,慢性支气管炎
小儿肠旋转不良,腹裂
小儿急性支气管炎,中耳炎
颌骨囊肿,颌骨骨髓炎
苦夏,肠炎
中毒性紫癜,溶血性贫血
关节退行性变,关节疼痛
白屑风,皲裂疮
戒酒综合征,肌肉痉挛
上颌窦炎,头痛
脉络膜脱离,青光眼
拇指掌指关节尺侧侧副韧带损伤,肿胀
酒中毒性小脑变性,血栓形成
先天性风疹,消化道出血
气胸,血气胸
急性动脉栓塞,代谢性酸中毒
小儿右室双出口,房间隔缺损
淹溺,心力衰竭
癌症伴发的精神障碍,抑郁症
乳腺导管瘤,乳腺癌
烧伤,肾功能衰竭
小儿共济失调毛细血管扩张综合征,糖尿病
急性心包炎,心源性肝硬化
颅底凹陷症,佝偻病
妊娠合并急性胆囊炎,急性化脓性胆管炎
外阴隆凸性皮肤纤维肉瘤,皮肤癌
心肌梗死,心力衰竭
眼睑皮脂腺癌,眼球运动障碍
腘动脉陷迫综合征,下肢深静脉血栓形成
寒饮咳嗽,支气管扩张
钡中毒,心脏损伤
肝破裂,胆汁性腹膜炎
外阴上皮内瘤样病变,外阴早期浸润性鳞癌
Zieve综合征,谵妄
淋巴细胞减少症,水痘肺炎
老年人低血糖症,脑梗死
幽门螺杆菌感染,胃癌
小儿侏儒-视网膜萎缩-耳聋综合征,小儿惊厥
梅毒性葡萄膜炎,黄斑囊样水肿
真菌性甲沟炎,脓肿
家族性甲状腺非髓样癌,甲状腺癌
胃石症,浅表性胃炎
脊椎椎弓峡部裂,肌肉痉挛
睑板腺囊肿,眼眶血肿
弱视,先天性白内障
胸腰椎骨折,褥疮
胫骨后唇骨折,胫腓下联合前部分离
糖原贮积病Ⅱ型,多重肺部感染
小儿脑干胶质瘤,智力低下
子喑,肾阴虚
系统性红斑狼疮所致脊髓病,血小板减少症
丛状血管瘤,腹水
外生殖器畸形,不孕不育
颅骨骨折,脑膜炎
柯莱斯骨折,腕舟骨骨折
蝶窦恶性肿瘤,尿崩症
急性气管－支气管炎,副鼻窦炎
继发性血小板增多症,血栓形成
口腔炎,鹅口疮
酒中毒性痴呆,高血压
诺卡菌病,心包炎
新生儿急性肾功能衰竭,心力衰竭
小儿肾淀粉样变性,高血压
α1-抗胰蛋白酶缺乏症,肺气肿
小儿抽动秽语综合征,儿童期情绪障碍
急性肾小球肾炎,代谢性酸中毒
急性动脉栓塞,肿胀
玻璃体出血,视网膜脱离
胃肠食物不耐受症,低血压
进食障碍,抑郁症
食管乳头状瘤,食管癌
非炎性单纯性突眼,视盘水肿
局限型间皮瘤,低血糖
腹股沟直疝（疝气）,肠梗阻
氟骨症,骨质增生
脐炎,血栓形成
化脓性葡萄膜炎,败血症
胆汁返流性胃炎,胃溃疡
声带息肉,慢性喉炎
肠系膜上动脉压迫综合征,营养不良
毛细血管扩张性环状紫癜,色素紫癜性皮炎
尿道缺如及先天性尿道闭锁,尿潴留
阴囊癌,结肠癌
单纯性疱疹,新生儿发热
淋巴病,婴幼儿化脓性淋巴结炎
右心室双出口,肺气肿
小儿淹溺,呼吸衰竭
增生性毛根鞘瘤,尿路真菌感染
肝豆状核变性,肝性脑病
妄想症,精神分裂症
眼病,青光眼睫状体炎综合征
物理性变应性,瘙痒症
颅后窝室管膜瘤,癫痫
盲肠肉芽肿,钡中毒
乳腺脂肪肉瘤,乳腺囊肿
腹壁坏死性筋膜炎,急性胰腺炎
黄斑变性,视网膜病变
抗体免疫缺陷病,支气管扩张
中东呼吸综合征,呼吸衰竭
肺动静脉瘤,急性心肌梗死
大肠腺瘤,肠梗阻
喉部钝挫伤,骨折
肉芽肿性唇炎,麻疹
膜性肾病,肾功能衰竭
小儿严重急性呼吸综合征,呼吸衰竭
妊娠期心脏病,亚急性感染性心内膜炎
颈椎小关节创伤性退变性关节炎,眩晕
抑郁症,失眠症
急性放射性甲状腺炎,甲亢
结胸证,颅咽管瘤
大肠平滑肌肉瘤,肠梗阻
亚急性坏死性脊髓炎,尿路感染
产后血虚热,产后痉症
神经性皮炎,淋巴炎
毒鱼刺伤,心律失常
肝纤维化,原发性硬化性胆管炎
皮肤纤维瘤,皮肤平滑肌瘤
流行性腮腺炎,胰腺炎
煤炭工尘肺,慢性肺源性心脏病
乳腺脂肪瘤,乳腺癌
女性尖锐湿疣,宫颈浸润癌
免疫抑制药和抗癌药中毒性肾病,溶血尿毒症综合征
输卵管结扎术后并发症,腹胀
肾功能衰竭,高血压
表演型人格障碍,精神分裂症
阑尾肿瘤,贫血
肾功能不全,头痛
男子雄激素源性秃发,过敏性鼻炎
儿童期情绪障碍,腹痛
小儿慢性肉芽肿病,肺脓肿
颅内高压综合征,尿崩症
湿热蕴脾,垂体性矮小病
老年人假膜性小肠结肠炎,弥散性血管内凝血
伤寒性心肌炎,心律失常
羊水栓塞,急性肺水肿
软下疳,水肿
桡神经感觉支卡压,躯体感觉障碍
急性眼眶蜂窝织炎,压迫性视神经病变
念珠龟头炎,附睾炎
原发性脾淋巴瘤,休克
黏脂贮积症Ⅰ型,听力障碍
老年人风湿性心脏病,心肌梗死
神经纤维瘤,皮肤纤维瘤
流行性乙型脑炎,脑疝
镰状细胞贫血眼部病变,视网膜脱离
新生儿持续性肺动脉高压,心力衰竭
痒性紫癜,脓毒症
舌咽神经损伤,瘫痪
急性化脓性甲状腺炎,脓肿
化脓性脑膜炎,弥漫性血管内凝血
急性胆源性胰腺炎,弥散性血管内凝血
肺寒,风寒犯肺
老年人高钠血症,昏迷
阵发性室性心动过速,冠心病
妊娠合并系统性红斑狼疮,早产
医源性多毛症,多毛症
皮肤病,脓包疮
五迟,发育迟缓
先天性肿瘤,癫痫
髓性多汗症,抑郁症
小儿嗜血性流行性感冒杆菌脑膜炎,脑积水
急性冠脉综合征,心包炎
急性喉炎,喉阻塞
范科尼综合征,肾结石
血胸,休克
接触性睑皮炎,结膜充血
胰石症,视网膜病变
小儿干燥综合征,关节炎
呼吸肌疲劳症,膈肌麻痹
臀先露,脑性瘫痪
小儿急性化脓性关节炎,缺血性坏死
荨麻疹型药疹,荨麻疹
急性化脓性脊髓炎,脊髓损伤
垂痈,口腔炎
秋燥,头痛
小儿过敏症,喉水肿
胆道运动功能障碍,腹痛
小儿眼-脑-肾综合征,隐睾
婴幼儿舌下囊肿,呼吸衰竭
肝炎病毒相关风湿病,慢性肾炎
急性胆源性胰腺炎,糖尿病
肺部良性肿瘤,肺脓肿
新生儿失血性贫血,新生儿肝脾肿大
胃潴留,贫血
奶癣,脓疱疮
皮肤脑膜瘤,脊柱侧凸
女子梦交,头痛
青春前期牙周炎,牙龈炎
丧偶后适应性障碍,老年期抑郁症
先天性纯红细胞再生障碍性贫血,血色病
气腹痛,肠梗阻
穿凿脓肿性头部毛囊炎及毛囊周围炎,脓包疮
舌白斑,舌癌
童年情绪障碍,抑郁症
新生儿红细胞增多症-高黏滞度综合征,脑出血
肺气肿,自发性气胸
尿道综合征,前列腺炎
老年人支原体肺炎,自身免疫性溶血性贫血
小儿食物变态反应,心律失常
合成树脂皮炎,疱疹样皮炎
小儿先天性直肠肛门畸形,肠梗阻
噤口痢,小儿营养不良性消瘦
尾神经丛痛,躯体感觉障碍
中毒性细菌性痢疾,弥漫性血管内凝血
糠秕孢子菌毛囊炎,毛囊炎
肝硬化性肾损害,肝性脑病
椎-基底动脉盗血综合征,失语症
甲亢性心脏病,痛经
假麦格综合征,腹水
小儿消化性溃疡,幽门梗阻
镁过多症,休克
腹主动脉动脉瘤破裂,失血性休克
无痛性心肌梗死,休克
非器质性性乐高潮障碍,性功能障碍
急性淋巴细胞白血病,贫血
膀胱过度活动症,膀胱炎
脂溢性角化病,瘙痒症
脊髓空洞症,面瘫
未分化结缔组织病,胸腔积液
黏多糖贮积症Ⅲ型,截瘫
肾囊肿,高血压
小儿癫痫,颅脑损伤
热烧伤,急性呼吸衰竭
小儿片吸虫病,贫血
烫伤,脓毒症
风湿性舞蹈病,红斑
血毒,高血脂
小儿指甲-髌骨综合征,骨关节炎
髓母细胞瘤,水肿
烫伤,败血症
延髓进行性麻痹,肺炎
花翳自陷,痰火
胰腺损伤,麻痹性肠梗阻
小儿先天性卵巢发育不全,实体肿瘤的肾脏损害
皮肤丝虫病,贫血
颏下皮样囊肿,口腔颌面部囊肿
膀胱憩室,膀胱结石
小肠脂肪瘤,肠扭转
男性特纳综合征,隐睾
低钙血症,窦性心动过速
记忆障碍,抑郁症
皮肤过敏,荨麻疹
膀胱白斑病,膀胱炎
柯萨奇病毒和埃可病毒感染,肠炎
寒痹,糖尿病
遗传性良性上皮内角化不良,结膜充血
肺气肿,呼吸衰竭
酸碱灼伤,鼻中隔溃疡
股骨颈骨折,关节脱位
急进性肾小球肾炎,胸腔积液
Wegner肉芽肿伴发的葡萄膜炎,复发性多发性软骨炎伴发的葡萄膜炎
老年人食管裂孔疝,老年人上消化道出血
老年人特发性肺纤维化,肺气肿
郎-奥韦综合征,艾滋病
先天性性联无γ-球蛋白血症,脑膜炎
十二指肠炎,消化道溃疡
便秘,肠梗阻
不孕不育,内分泌失调
小儿阵发性睡眠性血红蛋白尿症,白血病
黄体功能不全,习惯性流产
视网膜分支动脉阻塞,视网膜血管炎
淋球菌感染,子宫内膜炎
猩红热,心包炎
血劳,腹胀
面神经瘤,眩晕
围绝经期综合征,头痛
戊型病毒性肝炎,肝肾综合征
先天性胃出口梗阻,贫血
完全性房室传导阻滞,心律失常
急性乳腺炎,脓肿
维生素A摄入过多,儿童胰腺功能不全并中性粒细胞减少症综合征
宫腔粘连,闭经
须癣,灰指甲
微小病变型肾病,营养不良
先天性支气管肺囊肿,气胸
主动脉瓣狭窄,心内膜炎
缺血性肠绞痛,肠梗阻
微小病变型肾病,肾功能衰竭
小儿渗出性多形性红斑,胸腔积液
肝内胆管结石,慢性胆管炎
粘连性肠梗阻,腹痛
牙龈炎,糖尿病
嗜人T淋巴细胞Ⅰ型所致的葡萄膜炎,视网膜血管炎
流行性脑脊髓膜炎,脑积水
老年人肺脓肿,大咯血
小儿一氧化碳中毒,癫痫
肝纤维化,酒精性肝病
精子畸形,习惯性流产
小儿出血性疾病,消化道出血
酒精中毒性肌病,周围神经病损
苯丙酮尿症,智力低下
小儿烧伤,休克
葡萄膜恶性黑色素瘤,巩膜炎
小儿肺脓肿,脓胸
原发性皮肤免疫细胞瘤,白血病
皮克病,尿路感染
斑疹伤寒立克次体肺炎,中耳炎
锁骨下动脉-腋动脉瘤,血栓形成
口腔扁平苔藓,口腔癌
先天性梅毒,瘫痪
溃疡病急性穿孔,休克
老年人急性左心衰竭,心律失常
肾脓肿,尿路感染
伴有脂肪瘤样痣的褶皱皮肤,新生儿寒冷损伤综合征
小儿心力衰竭,心力衰竭
沙门氏菌性肺炎,心律失常
肾功能衰竭,肾性骨病
肥胖性心肌病,高血压
手指撕脱性骨折,肿胀
皮肌炎,间质性肺炎
老年性睑外翻,睑外翻
新生儿湿肺,新生儿窒息
代谢综合征,糖尿病
间插血吸虫病,失血性休克
静止性淋巴细胞性甲状腺炎,甲状腺功能减退
锥虫病,右束支传导阻滞
细菌性肠炎,呼吸性酸中毒
小儿格林巴利综合症,尿潴留
心房心肌梗死,心律失常
淋病,附睾炎
